"","Social.well.being","Psychological.well.being","CompInt.ICT","SchoolUse.ICT","Teacher.skills","ESCS","ENTUSE","ICTRES","HEDRES","CULTPOSS","STUBEHA","ATTLNACT","JOYREAD","LM_MINS","PROAT5AB","PROAT5AM","PROAT6","TEACHBEHA","STRATIO","CLSIZE","STAFFSHORT","EDUSHORT","RATCMP1","ICTSCH","CREACTIV","SCHSIZE","PV1MATH","PV1READ","CNT","SCHLTYPE"
"2771",-0.338043691961399,-0.148037216690113,-0.796502793427527,0.0249988928719836,-0.323375245037853,1.19496276191795,-0.0947772378105051,0.0475732048998516,0.939696262666435,0.341966197546441,1.28735400922754,-0.922812836209522,0.497772251363645,-0.848293879807888,-1.16046920160305,1.23102692794194,1.00099455284416,-0.393987391503363,0.312018990616059,-0.113947551587326,-1.4590221489321,0.570724269354723,-0.0756927552662957,-0.551119169775022,1.39273855568587,-0.254331518151095,1.23101960002176,0.572088623562858,"SVK","0"
"2945",0.457770603172142,-0.32237765013871,-1.04707477304719,0.215722191815409,-0.654372658963531,-0.417242645113844,-0.434411938302103,0.255775068639075,0.708201192557941,-0.506605250434155,0.757203362223143,-0.385345841489427,0.551151564540123,-1.55602980681761,-1.16046920160305,1.23102692794194,-0.456925839946822,0.772433422221699,-0.0179337186448096,-0.113947551587326,-1.4590221489321,-1.61260243018436,0.93283818985695,0.0642558187226998,-0.552680548209605,-0.886932542598525,0.325043358142099,0.246886975005143,"SVK","1"
"4199",0.384936878087833,0.493607597320466,0.918397720230269,-0.252124451426824,1.12152465280382,-0.748698288904773,-0.0326560678314073,-0.0857621392257701,-0.564299631343969,-0.277470224632498,0.755199390773495,1.45038292490681,1.0900716458592,0.214732598366533,0.662325138705948,-1.21641802191623,2.63654662567635,1.20562788069041,0.620442654915278,1.21220417584968,0.375171082182523,-0.586343576210961,-0.712097533501111,-0.185607158531109,-0.552680548209605,1.00014847948195,0.00533718070827823,0.314525625851604,"ESP","1"
"157",0.249701162437042,0.62082118625124,0.557784467889971,-0.590911325155189,0.18817550334258,-0.967734665063048,0.131615476882524,-1.1395392658975,0.00435696751801549,-0.81066834904421,1.45258145525103,0.808278364885784,-1.33099831764626,-1.11059885211002,-1.13392825437026,0.769661230747042,0.107808840938881,1.41202985129606,-0.92890994707752,-0.777023415305827,0.18989477558811,1.18266737413751,-0.693080935543214,-0.5521356747506,1.39273855568587,0.182592070768105,-0.973725851862946,-0.325059711318564,"HRV","1"
"2186",-1.29073574363775,-0.363107828267266,-0.346114753296869,0.669030121384167,0.802584835559144,0.389020500991679,0.927259965675046,0.0777075243621493,0.419062597666263,0.753707099364791,-0.29848879745146,-0.838128947613328,0.0477653433207253,-0.469749068569515,0.720383460777672,-0.886944409458911,0.0742934296103522,-0.540258142849905,-0.484838092323673,-0.777023415305827,-0.236894894215081,0.702056915837287,0.189497610776701,-0.24763452448872,1.39273855568587,0.0673300197035309,-0.236272833243497,-0.181565280970292,"LTU","1"
"2451",-1.10330497531047,-0.793349477038726,0.428120215682004,0.391889853527122,0.745758942512729,-0.870200520499207,2.49679594453438,-0.0784725604767112,0.691035647410431,-0.35128275046526,-0.915211011080654,-1.35817907377098,0.506805298097751,0.0746161709640188,-1.16046920160305,1.18894462853151,-0.18209946705289,0.00518819378588621,-0.334178226724245,-0.777023415305827,-1.4590221489321,-0.373006573910337,-0.159834688696442,-1.64939632339333,1.39273855568587,-0.629603312314824,-0.165858201895374,-0.282302102364904,"POL","1"
"2766",-0.384257236924456,-0.0647473048142131,-0.253008503530744,1.26078363428301,0.6319739843208,0.103142672412199,0.512729592580415,0.0500520093900605,0.977010226835906,-0.0763365418020716,-0.248088915492812,-0.0572880877624793,0.17976149627148,-0.948091646761088,-1.16046920160305,1.23102692794194,0.156406187365247,0.00518819378588621,0.0732008359607567,-0.113947551587326,-1.4590221489321,0.39917492729855,-0.386210354797979,0.42759573848,-0.552680548209605,-0.160513569610162,0.372648596606588,0.0734978716676339,"SVK","1"
"1891",0.923066851977272,-0.475458595627621,0.144840997612071,-0.728867749759944,0.0323054278767412,0.0358976579624981,0.150386270636333,0.0427098946208555,0.104980714023748,-0.605607541430244,-0.915211011080654,0.549131193895281,0.501896267038437,-1.98685477549796,-0.906671393689514,0.910277694630694,-0.156962908556494,0.377003033979729,-0.00939596418474122,0.549128312131176,-0.749675560529916,1.18266737413751,0.0261632694123013,-1.00298552862663,0.420029003738133,0.233521814261754,0.655799446861897,0.860078337167844,"HUN","1"
"2795",0.296955492385814,0.573517878736391,-0.900881466353277,0.929650395409406,1.10714097230934,-0.498441346720957,-0.0285180797126087,-0.401747721491095,0.0619906360848864,0.159748001364358,0.475244579257659,-1.39736324369712,-1.18515465225049,0.421934926525451,-1.16046920160305,1.23102692794194,-0.456925839946822,-1.33850528017709,0.633803263039813,-0.777023415305827,-0.111126467415229,-0.638080679370758,0.412617010104626,1.2818571236951,-0.552680548209605,-0.0988617748546923,-0.129610805276444,-1.07448111650766,"SVK","1"
"1729",-0.492206059514281,-0.303639784459845,0.515290081872061,-0.132934389377663,0.122540814847933,0.153323969645298,1.81459254537413,-0.64753294046611,0.0606475287391998,0.844072644160913,0.893273023654247,-0.988867126917904,0.892037724101386,-0.0428618276465906,1.20925822989591,-0.749663737601695,1.89585603531587,-0.035176707723686,2.06458318349812,0.549128312131176,-0.726990819118869,0.797676298802662,-0.966216592513826,0.71544602980085,1.39273855568587,0.163828481059919,-0.464457251672262,-0.72676826268247,"GRC","1"
"3038",-0.676863370890555,-0.838723608209068,-2.55851770705187,-0.342120371827474,-0.971261797400288,-0.595352755534948,-1.74941758374929,-0.663843907246706,0.43992769637406,0.141749397246721,1.50368272721704,-0.1016466156742,-1.75442103310584,-1.31388111507139,0.515165065209862,-1.28313386244497,-0.118420185528686,1.10055429686394,0.176935638878893,-0.113947551587326,1.49062729705504,-0.373006573910337,0.0326758029595262,-0.551119169775022,0.420029003738133,0.158467455429008,-0.506504727394451,-1.04658428331057,"SVN","1"
"2721",-0.466328350408373,-1.26106486537545,-2.03000630184427,-0.0563793080319507,0.374246555899009,-0.772984774987361,-0.569988853115792,-0.164095380800671,0.226847209954211,-0.031200613366454,0.523339894049214,-0.374891430022565,1.08323974246489,-1.65997973230253,-1.16046920160305,0.956208984840865,-0.456925839946822,-0.269355556429993,-0.952090059059436,-0.113947551587326,-1.4590221489321,0.745729733686751,0.484906132478822,0.413289925808934,-0.552680548209605,-0.905696132306711,-0.490441705980595,-0.615952176780424,"SVK","1"
"2900",-1.60266268264664,-0.683336529869741,-1.37018299234142,1.09670123839078,1.1271321330808,-0.739109283638301,-1.32520189703763,-0.859852111173143,-1.94819050207173,0.0898788371579432,1.18344808956329,-1.24926913827366,0.723997433729605,0.346577432135343,-1.09719747918203,0.751955873068261,-0.456925839946822,0.373465903435076,1.14650302196505,0.549128312131176,-0.129801812669905,0.328481517110567,0.412617010104626,0.217380296027577,-1.52539010015734,0.230841301446299,-0.786049463551305,-1.75517794584101,"SVK","1"
"2375",-0.119362201370323,-0.354540639304309,-0.329086075623274,-0.125057375338692,-0.781305373259609,-0.309004843394051,0.139607498159158,0.617351725199104,0.35504928103424,0.402318931996787,-0.654594524053922,0.470243937285943,-0.126193339238978,-0.110335292062523,-1.02634262898021,0.688832423952606,0.11283615263816,0.373465903435076,-0.0179337186448096,-0.113947551587326,0.137350583854614,-1.48860095216574,22.5917012585337,0.235640773840184,1.39273855568587,2.44226437419685,-0.637707767159717,-0.430501791270892,"LUX","0"
"530",0.993085415258872,0.0952350614337514,0.112847219452469,2.10557599473,-0.144319277931782,1.48148143784168,-0.52459768450767,1.78716069240234,1.12914954775112,1.35798265250222,-0.915211011080654,0.939733091262389,-0.352192889137755,2.331807655013,1.16494432692688,-1.04731902611454,-0.456925839946822,0.567175817380498,-0.0090049219957302,-0.113947551587326,0.0820631210667599,-0.845133822988006,-0.345962897476129,0.830570046571046,0.420029003738133,0.161147968244464,1.13125474352898,1.30140536191609,"DNK","0"
"950",0.901200244810074,0.225829506632417,-1.61207228792813,-1.07963036888431,0.27187984213324,-0.643723042891835,-0.988227358289849,-1.47990300720925,0.345959815540532,-0.416199751419191,-0.529346308450918,0.150747789580341,-0.175488223690667,-0.177235929825636,-1.16046920160305,0.660863090807865,-0.456925839946822,-1.1340799413464,-0.771059250113504,-1.44009927902432,1.20986405568389,0.749185855962608,0.348765335931823,-1.12696923844254,0.420029003738133,-1.21663561889951,-0.732862082131118,0.243123636989781,"EST","1"
"517",0.543301295655261,-0.0513372144532749,1.62586250107753,2.16181519125548,1.15533619756974,0.329311420808419,0.110066371710427,1.94717353327262,0.753001893615764,-0.113811962773372,-0.677239401434945,-0.0925743550850101,-1.20636866488322,2.49021382551183,1.20925822989591,-1.33496693854807,-0.456925839946822,-0.181031326064975,1.08278486972235,0.549128312131176,-1.4590221489321,0.495422696132264,0.212291478191988,1.18466588531827,-1.52539010015734,0.520336685515462,-0.237428227238863,-0.38067497978039,"DNK","1"
"1490",0.294872155355608,0.838679806977373,0.468685256921935,-0.722851299388011,0.537824935926867,-0.110628050650006,0.306653046233597,-0.000855560760296528,0.292622736032957,-1.20521433149904,0.650491882529383,-0.774969560161116,-2.2815053414906,-0.485843337187694,0.103306437615343,-0.308569391952061,2.89461529290601,1.10835679071244,0.735191812823884,-0.777023415305827,0.793519917972302,-0.0110563137478634,2.03580087141496,0.990887112403238,0.420029003738133,-0.819919722212145,0.0692659920346952,-0.708492371005433,"FRA","0"
"1353",0.319452810270018,-0.121178066595576,0.406157329409144,-0.597251719251622,-0.395114675171496,0.322599650202684,-0.325968716476187,0.162875866677852,-0.196622667406148,-0.748194835306372,-1.89475225566863,0.214997765202024,1.01116652750933,0.0590037943771297,-1.16046920160305,-1.33496693854807,-0.456925839946822,-1.1340799413464,-0.240784317248839,1.21220417584968,0.0820631210667599,-1.61260243018436,0.137267091727958,-0.530288819966068,1.39273855568587,0.230841301446299,1.05410456888977,1.1894675702519,"FRA","1"
"708",0.459741474800259,0.394826501096553,1.41786932357218,1.81238413548795,1.16285919184392,1.30440844346483,-0.0165412286183429,2.04404531202557,0.613694027461361,-0.23697705046033,-1.74665876553964,0.275363826010558,-0.559181156341406,1.969627491193,-1.16046920160305,-1.33496693854807,-0.456925839946822,-1.94429090257462,0.822090077048502,-0.113947551587326,-1.4590221489321,-1.61260243018436,0.212291478191988,0.458274409508866,-1.52539010015734,-0.803836645319413,0.808075853006405,0.925882159451189,"DNK","0"
"1984",0.362189337087759,1.7550938318491,0.0138932365164831,-0.0508547858169132,-0.0922707591587462,0.688372242794704,-0.286535827453983,-0.291974180083899,0.809542879817993,0.371662712441249,-1.39917011617067,-0.302741414807999,-0.6741797354615,0.43186042872396,-0.941506386932549,0.993929094678269,-0.456925839946822,-0.524653155152906,0.353751882009931,-0.113947551587326,-0.268231490489877,-1.61260243018436,-0.308711205586003,1.02232671517273,0.420029003738133,1.69172078586939,0.0416999829942692,0.442562672869575,"LTU","1"
"653",0.410326494602822,0.429558542874624,0.36964623190546,1.61292868798887,1.0594681923142,1.86646568642907,1.10163501254417,3.31738733975919,2.05181500429517,1.10432828749749,-0.545979271482997,1.80855968144677,-1.23650475045708,0.892485798410814,1.20925822989591,-1.33496693854807,-0.456925839946822,-1.51036821134671,0.24276107402904,-1.44009927902432,-0.542980637626467,-1.11806275180265,0.151983384495715,2.42520739873072,-0.552680548209605,-1.15230331132859,0.381039561797391,0.281888109984971,"DNK","0"
"1831",0.4583657457067,-0.117443098244206,-0.738140095799641,0.104591807000479,0.401975576076672,-0.475236017094809,-0.269387989166522,-0.933039661551683,-0.431415354610074,-0.64642383924011,1.76119305849682,-0.430967268078769,-0.212219442996521,-0.977560621325505,0.90877679158184,0.905658905671012,-0.456925839946822,1.59335980833519,-1.28408487752958,-1.44009927902432,1.49062729705504,1.64191271291427,-0.0245042415851081,0.0842562343744059,-1.52539010015734,-0.44732844086387,-0.213270842597402,-0.195899120856681,"HUN","1"
"3017",-0.27190358289024,-1.14103425957254,0.900006504049126,-1.16293898913596,-0.0787082445888054,0.02907370188312,-1.34352767062954,-0.244603321706844,0.345106073010103,-0.908089709885758,-0.29848879745146,0.106417227193953,-0.647979744149701,-0.57482612294868,0.814224667065031,-1.28159426612507,-0.456925839946822,-0.035176707723686,-0.114781834123145,-0.113947551587326,0.354068997148992,1.64191271291427,-0.302589424051611,-2.65101514833347,1.39273855568587,-0.0613345954383194,-0.726478825203108,-0.665844046789567,"SVN","1"
"3200",1.16653237516346,1.2800510272695,2.64662788954828,-3.52064310261661,-0.461512107927964,-1.9468067801348,-1.50471160072006,-0.366951596433712,-0.373201846910011,-2.44411060331153,-0.00129983146865153,0.159620507516405,-5.10828087191513,-0.57482612294868,0.640523646336158,-1.33496693854807,-0.121771726661539,-1.98548807009469,-0.378561515176968,-0.113947551587326,-1.4590221489321,-0.803136700787442,-0.64111091783636,-2.26189704368047,1.39273855568587,-0.168555108056527,-2.55944522210194,-0.79752774209723,"SVN","1"
"2874",-0.21516876960169,-1.01679246295219,-1.05714471217225,-0.388176570567013,-0.749928036599885,0.508456398329106,-0.609708586109712,0.519539099340744,0.989872730763604,-0.253697647573789,-0.00751214296256055,-1.16184925576166,0.781660840494808,-0.52181409719894,-1.16046920160305,1.23102692794194,0.116187693771013,0.6866059898882,0.480840593438432,0.549128312131176,-1.4590221489321,0.749185855962608,-0.717177309667946,0.451485037276709,0.420029003738133,1.16902078685563,1.12414507839875,1.18902760647505,"SVK","1"
"2894",-1.20335235063072,-0.967225433816358,-1.81546395299188,0.532928567315937,-0.421719823205215,-0.558318129643986,-1.26185100051527,-0.142361376433503,-0.229154623544345,-0.0877476334813661,1.196473903986,-1.02091021045138,-1.40843426028452,-1.04663261925816,-1.0476701758637,-0.113040659325523,0.0742934296103522,1.00120254185971,-0.267592431762133,-0.113947551587326,-0.542980637626467,0.156617982120227,-0.708841266727498,0.626088889291046,-1.52539010015734,0.236202327077209,-0.224423500996757,-0.999468887067978,"SVK","1"
