"","Social well-being","Psychological well-being","CompInt.ICT","SchoolUse.ICT","Teacher.skills","ESCS","ENTUSE","ICTRES","HEDRES","CULTPOSS","STUBEHA","ATTLNACT","JOYREAD","LM_MINS","PROAT5AB","PROAT5AM","PROAT6","TEACHBEHA","STRATIO","CLSIZE","STAFFSHORT","EDUSHORT","RATCMP1","ICTSCH","CREACTIV","SCHSIZE","PV1MATH","PV1READ","CNT","SCHLTYPE"
"1",-0.349913946223198,0.851760105932808,0.700689798272864,-1.37874089996253,1.65763734854496,-1.07738461514628,-0.245057934195509,-0.988108975419898,-0.444336961784655,-1.29558204682915,1.41831354346206,-0.53072171934051,-0.594376604039467,-0.941632560446017,-1.05157853511031,0.81778804945922,-0.251783910178749,1.19564068856434,-0.200561480628957,-0.113947551587327,1.1381169665699,0.702056915837292,-0.502124477650883,0.0395941850598766,1.39273855568586,-0.0157650413525868,-1.71416399113616,-1.09538395736572,"HRV","Public"
"2",-0.811900756516623,-0.222145318953733,0.389520949496264,-1.64479542525742,-0.614157467149718,-1.09884572998797,0.0631375545127593,-1.3511976871124,-0.17793566078039,-1.26176887188564,0.232062643842869,-0.0686812717446303,-0.907236949891763,-0.908270165481835,-0.926340131370947,0.708847176111221,-0.456925839946837,0.373465903435079,-0.8560892016573,-0.777023415305831,-0.571573962846908,1.64191271291428,-0.447037418129055,-0.920204748828331,0.420029003738133,0.206716686107199,-1.10351435207635,-0.685998275380196,"HRV","Public"
"3",0.349617103806369,1.8138959634248,0.444416722702813,0.0326648300957701,-0.0731634987020119,-0.408798931513745,0.577664892272078,-0.967694357490643,-0.0568383819947016,-0.581420484186604,0.0693401621314437,-0.958277539884412,-1.79778142254498,-1.19528370925927,-1.02705354720965,1.08656147325855,-0.456925839946837,-0.0351767077236873,-0.454879915732247,-0.113947551587327,-1.45902214893212,-0.0194347919923663,-0.504868716028412,-0.339614045827459,-0.0180922407341967,-0.557229466297534,-0.713282050775644,-0.629687249632689,"HRV","Public"
"4",1.80226734218928,0.152232971341362,1.71308462135647,-0.415642074080906,-1.86818618735337,1.44487237757247,-0.000572906438438167,0.443902731904839,1.01497738022896,1.59918472195977,0.232062643842869,0.446283722610268,1.12083695679246,-0.26166269384262,-1.16046920160304,1.1365983536551,0.159757728498102,-0.722316332648242,0.655918871284967,0.549128312131177,-0.236894894215082,-1.61260243018438,-0.419554526559766,0.0164918585641115,1.39273855568586,1.64347155519119,2.53362866084824,2.37473131248381,"HRV","Public"
"5",-1.14815946789049,0.329895847008136,0.975182032349303,-0.744376893183111,-0.958776027276981,-0.9206072508693,0.1758593454836,-1.05504614977335,-1.02535430191464,-1.05314182347763,1.95978662915697,-1.3748886661959,-1.24316719382359,-0.490438367785422,-1.08155727813413,1.14557933218782,-0.456925839946837,1.3147587613181,-0.365526775543285,-0.777023415305831,0.275991282524927,0.0248664117254368,-0.845995223232052,-0.448407199786788,-1.52539010015733,-0.653727927653921,-1.48042851281378,-1.52986166982316,"HRV","Public"
"6",0.06814393949878,0.422090854291505,1.33982284921226,-3.2407533335893,-1.38468834569726,-0.905330545673237,-0.656370521364674,-1.67814986118157,-0.47441915781965,-0.99857100515392,1.32452767961853,1.58332502109801,-0.872210321715582,-1.72800146747872,-1.16046920160304,1.19099742362469,0.851850972432232,0.0907035263654439,-0.928323383794013,-0.113947551587327,2.05141520682119,0.749185855962614,-0.759118025712072,-1.13219932049431,-1.52539010015733,-0.259692543782006,-0.61830040354043,-0.264926662789428,"HRV","Public"
"7",-0.789167825561502,0.51953998535102,-1.84542550033733,-2.5138845911409,1.86572635006895,-1.2629871534593,-0.665649575049853,-0.556058199659034,0.0454364746020063,-0.966047545532443,-0.214221797993761,0.446412629970633,-0.927267484029897,-1.69858440164283,-0.96307090655918,1.08835766896509,-0.456925839946837,-0.390658327461341,-0.451208464068757,-0.777023415305831,0.865161496661156,1.64191271291428,-0.853419511475888,-1.1386702913796,-0.552680548209599,-0.543826902220258,-1.43530538827873,-1.05199818484558,"HRV","Public"
"8",1.8977054059564,2.26353975533492,0.69591987373425,-0.81799124806891,1.04709643070014,0.148543442670078,-0.779364325817189,-0.393854703542102,0.071138502585502,0.377141591173381,0.691673495819658,0.558135720125283,-0.0542582795855545,-0.841031897016587,-0.690552251936803,0.722190344216969,-0.456925839946837,4.07840208245676,-0.746075999148936,-0.113947551587327,0.367996373271129,0.153371321800483,-0.770970836768021,0.487000984588147,1.39273855568586,-0.235567928442909,0.593111096827491,0.982075658520319,"HRV","Public"
"9",0.334513421377555,2.11523812007746,1.16049111144244,-2.07502379055753,0.930110716757378,-0.466414111179878,-0.792592665948879,-0.802685331443878,-0.737937638313046,-0.503961934684192,0.232062643842869,0.668262336088955,-0.559971103544864,-1.43222155702136,-1.16046920160304,1.23102692794193,-0.302754947835602,-1.98548807009471,-1.12049889512675,-0.113947551587327,-1.45902214893212,0.325339587768881,-0.324080784757449,0.00886937183390419,0.420029003738133,-0.557229466297534,-1.65914232654185,-1.10003124157984,"HRV","Public"
"10",0.779852917199853,1.13722289965349,-1.22609951074096,-0.603971667571086,2.91388392349943,-0.993704589500757,0.147212826758477,-1.33975447002275,-0.562553581840704,-1.18941489253825,1.8069838061213,-0.445473261344485,-1.04406367355725,-1.42672785933647,-0.876812828052619,0.529227605456922,-0.170369073087911,0.763486562608759,-0.421967198157173,-0.777023415305831,-1.45902214893212,-0.586343576210967,-0.903045017105741,-0.865062821849158,-1.52539010015733,0.00835873776351401,-0.801298610506315,-0.279509401630795,"HRV","Public"
"11",1.88788748543744,2.1506751671727,1.8164175296084,-2.32530747008283,0.183020569429147,0.241213145157362,0.37864219425981,-0.617687826744008,0.955041695536571,0.361174863150697,-0.709603540346769,0.801431805537896,0.0394876790963827,-0.407633374235234,-1.16046920160304,1.23102692794193,-0.456925839946837,-0.269355556429997,0.335047030635571,0.549128312131177,-0.749675560529923,-0.373006573910341,-0.826718123932266,-0.624753798494041,1.39273855568586,0.488170531729995,0.90924993574016,1.235870028747,"HRV","Public"
"12",1.39318666093551,-0.0360099625986005,1.22207436249969,-0.87910479765156,0.560047266880547,0.520941593475111,-0.354107547644169,-0.0384824863386312,0.691553277459062,0.497311598815255,2.42019906971362,-0.207035093352172,-0.489336253893615,-0.59382195247822,-1.16046920160304,1.23102692794193,0.0508326416803819,0.373465903435079,0.525832169740717,0.549128312131177,-0.111126467415228,1.64191271291428,-0.981716422356218,0.847035537786117,1.39273855568586,-0.216804338734723,0.725325618445011,0.878392446742161,"HRV","Public"
"13",1.90148245203479,3.31362363092728,-0.327593257533532,-1.57991821502093,1.57158210338517,-0.351224975174692,-1.09514387352577,-1.09523437148016,-0.289224627098712,-0.525458186258824,2.42019906971362,0.20848638065752,-0.830681017594405,-0.9126606263082,-0.692685006625152,0.690885219045791,-0.235724125178544,0.00518819378588533,-0.231746897769489,-0.113947551587327,0.780647646101858,-0.0194347919923663,-0.768365823349131,1.25097473443694,-1.52539010015733,0.606113095610024,-0.109037231244447,0.618153919187718,"HRV","Public"
"14",0.112631196257571,1.49417542605879,1.30900594382935,0.0935199211756164,0.679444191668497,-1.05011850571857,-0.163619192556124,-0.749974386785374,0.121782130111816,-1.26982983436532,1.74175453543526,0.609272314606568,-0.879959700555804,-1.63462470887495,-1.16046920160304,1.23102692794193,-0.456925839946837,1.40505962345808,-0.309151526627565,-0.777023415305831,0.68125682559392,1.18266737413752,-0.656089744994974,-0.289202416958593,-0.552680548209599,-0.455369979310236,-1.82440093168853,-1.1905238405553,"HRV","Public"
"15",0.451691507575216,-0.28982551119666,3.14642024480093,-0.803363729452506,-0.175385931845259,0.994152977612009,0.192883157561586,-0.035942304221173,0.528786091829553,1.06287280055526,0.516225795402968,-0.328450074463387,0.461370996847246,-0.806139188077118,-1.16046920160304,0.81778804945922,-0.456925839946837,1.74847338604338,-0.231225508184141,-0.113947551587327,-1.45902214893212,-1.11806275180266,-0.553061464277876,-1.66325380575277,-0.552680548209599,-0.38031562047749,0.350219294989471,0.955147295147495,"HRV","Public"
"16",1.7222784660438,1.0655648821289,0.523640556731324,-1.95686058835437,1.135094319343,0.573739307722353,-0.766759272755235,-0.331306440921138,0.483376541574703,0.376771723030931,0.854095381813636,0.122067866379955,-0.430862225561484,-0.386590838549896,-1.16046920160304,1.23102692794193,0.233491633420867,1.11095762199529,0.578709763521395,0.549128312131177,0.082063121066763,1.18266737413752,-0.934174927461477,-1.08955403607205,0.420029003738133,0.367547455034511,0.815145199200265,1.24471896050318,"HRV","Public"
"17",0.857151052195143,-0.0059470245248903,2.05580460435856,-0.515088188055915,-1.41978839287739,0.123406650408037,-0.273641928834608,-0.0885726563545503,-0.173695697693949,0.264975642890315,1.09146580002445,-0.185495248333536,-0.58157649240014,-0.91599477347947,-1.16046920160304,-1.28031126919182,-0.099986709298,1.10835679071245,-0.764889473353566,-0.113947551587327,1.50677039210571,0.325339587768881,0.212291478191992,0.350872162084206,0.420029003738133,-0.466092030572057,-0.7069858131917,-0.0259510552419997,"HRV","Public"
"18",-0.592595238878665,2.31992417749486,2.10791158712692,1.07376026448882,-2.03310192109083,-0.271813402250749,0.878008043160356,-1.12274908518294,-0.765715796246585,-0.855666066890716,1.59195766957406,-0.46139114765916,-1.03298793129524,-1.00692360654836,-1.16046920160304,1.05371675176748,-0.279294159905632,1.59335980833521,-0.448275647651176,-0.113947551587327,0.860096996253109,0.353616951844075,-0.816558571598595,-0.827024032772506,-0.552680548209599,0.828595659292806,-0.368502773985435,-0.0993451871188641,"HRV","Public"
"19",1.11327366480392,2.408204031128,1.36985036564759,0.202442223940126,0.0954465983466207,-0.692075454757845,-0.0636263442079339,-0.819265711400197,-0.105025198488022,-0.643393209521242,1.45258145525104,0.232855978237072,-0.809768006806989,-1.35079228936201,-1.07942452344578,0.770431028906981,-0.456925839946837,0.763486562608759,0.0756557119250917,-0.777023415305831,-0.542980637626471,0.909319521410654,-0.749088724049345,0.45694099524118,-0.552680548209599,0.367547455034511,-1.03723853792043,-0.529039472742877,"HRV","Public"
"20",1.83470604915397,2.19117984592636,0.811344780308783,-3.18267076699234,0.592837659100518,-0.601298072828165,-1.05135757304974,-1.32689496540434,-0.229892667705133,-1.24768499782913,1.8069838061213,-0.332344876358202,-1.3538764839186,-1.21818770433261,-1.03748034790825,1.021898427823,-0.456925839946837,0.882292535608584,-0.59404748588797,-0.113947551587327,-0.111126467415228,-0.417936163496481,-0.51320475896886,-0.129014815104354,1.39273855568586,0.0807325837808045,-1.43507596655849,-0.678545980771335,"HRV","Public"
"21",1.60104407783542,0.791242123341225,0.493903377459875,-0.686524309120777,-0.84056891833406,0.34081699727022,-0.514271749052905,-0.644901973226323,0.513162518233738,-0.0461263606388657,0.164729203134693,0.183838274240107,-0.0175220168046877,-0.198992734408198,-1.16046920160304,1.23102692794193,0.726168179950247,1.11095762199529,0.171200353440057,0.549128312131177,0.361243706060399,1.18266737413752,-0.621312815852793,0.768524101582809,0.420029003738133,-0.0640151082537765,0.262880693130239,0.747628039155613,"HRV","Public"
"22",0.634914199392099,1.17595257273776,2.06475269466625,-1.06578972236182,-3.07411814184791,0.18342857793549,0.834798184096296,-1.38167333108992,-0.182444341829435,-0.0185366233753289,1.27823593913165,-0.992676395233576,0.0837818182345628,-0.695568261226866,-1.16046920160304,1.23102692794193,-0.456925839946837,0.413934838195965,-0.0362258032641019,-0.113947551587327,-1.45902214893212,-0.0194347919923663,-0.939645455641145,-1.45518877793642,-0.552680548209599,-0.0291684416528588,0.356828964617002,0.918814370251329,"HRV","Public"
"23",0.0558913085974985,0.324602223912222,0.385035942937671,-0.930984014798428,-0.698152986309873,0.206859648294789,-0.317050209729725,-0.674458220473731,-0.413506255641995,0.289076802809695,-0.0909775538404035,-0.580655304408594,1.0068646368095,-0.00390014829839175,-1.16046920160304,0.81778804945922,-0.456925839946837,1.11095762199529,0.312974871522519,-0.113947551587327,-0.257469427122776,1.64191271291428,-0.806399019264924,-1.53154918329931,1.39273855568586,0.241563352708117,0.596612272766731,0.964469649048002,"HRV","Public"
"24",-0.39714897544044,2.43798011745283,0.674839052819222,-1.98009926025754,2.01123875774038,-0.284636394180767,-0.608605277982732,-0.972297496131071,-0.50352868576888,-0.737518557676947,0.733456300544821,-0.103186257237362,-0.919466997175506,-1.42025999028628,-1.09648656095257,1.1617450935467,-0.456925839946837,-0.666762576446923,-0.414841540490755,-0.113947551587327,-0.129801812669904,-1.11806275180266,-0.465272512061285,0.106798719717859,-1.52539010015733,0.386311044742698,-1.13531300913173,-1.10542903467284,"HRV","Public"
"25",0.222069616109609,1.38684617074846,1.41441052491755,-1.74084797860192,2.3076320426253,-0.482944916451775,-0.383631888847298,-0.690094443925004,-0.098851130378355,-0.236827680873336,1.59195766957406,-0.466739669570884,-1.21977868180356,0.108158611736685,-1.16046920160304,0.774793218480014,0.660813127859615,2.43009924864833,0.831735784377422,-0.113947551587327,2.05141520682119,2.97534752552673,-0.905650030524631,-0.232924069418361,-1.52539010015733,0.380950019111787,-1.47091676594922,-0.816115870215156,"HRV","Public"
"26",1.03802009383708,2.13875224267254,2.49280121903147,0.0552366743338513,0.553189071309161,-0.298234394135969,0.239849682563808,-0.223523416818507,0.17568086784645,-0.529839768728137,1.43364392505186,1.07694170132031,-0.96365973231004,-0.774587209504887,-1.08084635990468,1.10170083707084,-0.175396384787191,0.373465903435079,-0.385252681522273,-0.113947551587327,0.714070567821063,1.24414445825656,-0.697639709026269,-0.3641948693403,0.420029003738133,0.0592884812571629,0.0132396913560519,-0.105481428215641,"HRV","Public"
"27",0.98018785542107,1.3985682316756,1.92269119638306,-0.085996046435687,-0.0344273982971631,0.552006557337556,0.464445608037077,0.282280367606193,0.43863989880197,0.477876235255379,0.427349661611075,0.438837931705215,-0.000606443664540936,-0.391989183815733,-1.05157853511031,0.81778804945922,-0.251783910178749,0.565095152354236,-0.200561480628957,-0.777023415305831,-1.45902214893212,1.13763305357333,-0.637203397708022,-0.137107393272605,-0.552680548209599,-0.3079417744602,-0.126319497084194,0.332519767105271,"HRV","Public"
"28",1.01936472514773,1.53097323702952,-0.42071474052913,-3.71526786469513,-1.00020553920387,0.268798820985167,-0.758978578830883,-0.880353129825978,-0.252873540183252,-0.29419548723039,-0.0586134149285868,0.962021729274128,-0.757466372161335,-1.01853712958669,-1.05525330364449,1.05987513704705,-0.0849047742001617,1.11095762199529,-0.143458261317278,-0.113947551587327,0.786978271611918,1.12181867588683,-0.371622279652191,-1.37753771492363,-1.52539010015733,-0.160513569610164,0.238181012191121,0.434052327164587,"HRV","Public"
