"","X","schID","CNT","gender_prop","ICTCLASS","ICTHOME","ICTOUTSIDE","ICTRES","AUTICT","COMPICT","INTICT","ENTUSE","HOMESCH","USESCH","WEALTH","ESCS","HOMEPOS","BFMJ2","BMMJ1","HISCED","HISEI","JOYREAD","CULTPOSS","HEDRES","SCREADCOMP","LMINS","MMINS","ATTLNACT","EMOSUPS","COMPETE","EUDMO","GFOFAIL","SWBP","RESILIENCE","BELONG","BEINGBULLIED","PERFEED","TEACHINT","TEACHSUP","STIMREAD","PERCOMP","PERCOOP","ICTSCH","RATCMP1"
"3907",3907,61600229,"POL",0.954933775737359,-0.287580081630236,54.600918324913,0.750250986426509,0.211190230252051,-0.115304824476141,0.1660457424425,0.189560484796797,0.372932641351329,0.831451071619798,0.580363296463517,0.168078012703866,-0.352912467768724,0.121670824140902,6.98070603754982,29.365463735847,29.9624730179598,79.2655003061964,0.335339457565964,-0.257399136294832,0.549023809807092,-0.0626858749842488,204.453864975655,5846.66829038986,0.000644779269861485,-0.0033582524473738,0.248266054239032,0.246054830560924,0.129691384463716,0.549006862012483,0.207336597338341,0.14634015980322,0.0317201058287184,0.243141093956025,-0.759335150792496,-0.244351874459429,-0.149977876870112,0.516682317876791,0.538657726173811,7.76141943650445,0.598719038694949
"3908",3908,61600230,"POL",0.985716646691419,-0.0672373062386147,53.2220486641284,0.407132590181149,-0.0531060748378981,0.35453573970887,0.326422080668258,0.0869109054249838,0.380923077962683,0.313889231907379,0.594933133489123,0.0165666125978498,-0.0918943849971786,-0.0413143914797824,8.14353773378322,38.4868294969323,35.1436946896815,127.001216740322,0.0356540875135253,-0.217292392861636,0.311900450546266,0.0291542096252763,228.724772666294,3765.6886762305,-0.346216742630362,-0.209174645177509,-0.0575632494398524,0.237922991523098,0.183292205480013,0.129552881396014,0.0845161490172613,0.184824800867893,-0.146031506801879,0.434807081061278,0.416515800734331,-0.017039486157136,0.721535421285709,0.215546590340959,0.536076768147383,6.20326916470584,0.355732517478117
"3909",3909,61600231,"POL",0.999688814124377,-0.0798108028086904,46.2318155109152,0.590259481176393,0.443673006945823,0.596821044471087,0.45949740537548,0.28514627126595,0.376305230964923,0.167811980737403,-0.447769017808296,0.452961906930625,1.00812221991869,0.706640050220841,9.62881802504187,54.5127837418535,57.073467720207,200.270092547519,0.57904270224389,0.609772036538805,0.362593310924552,0.208630754861511,217.816738120828,4433.05681211861,-0.143332499867268,-0.349315113019936,0.419398819173557,0.0726573464389299,0.771642735833892,0.0674665810849698,0.174971922944733,0.236449638206938,-0.292697290560281,0.502608329436575,0.643138314085828,0.26186100308748,0.646014346120656,0.285953005461938,0.389767501348925,6.14747343941908,0.616082512315262
"3910",3910,61600232,"POL",1.0097377669299,-0.245533429067451,53.5512584701368,-0.00751899153515818,0.00350413710869896,0.293701733132301,0.294860770209236,0.121715310609952,0.338694456256397,0.366773846764226,0.0859595740524832,0.156448266305921,0.506221581279868,0.393161943127847,8.45710079253885,47.6281812542781,53.5859197556128,154.967214355188,0.37590161001631,0.389832531547338,0.817543992709585,-0.00545591166420719,194.07333950957,4141.4426092569,-0.220255750950698,-0.15013817380911,0.130611640237145,0.443667589127013,0.495388842341396,0.304161759600631,0.227921444220518,-0.146976219814855,-0.0470524853224108,0.436054593771887,0.290107767073637,0.275896240200289,0.434827504751621,0.240859241729376,0.501827725958579,6.80231514294784,0.474522037150419
"3911",3911,61600233,"POL",0.978661990681738,-0.372894847928148,54.4492606363834,0.275778951800446,0.0586685607898315,0.403265180021733,0.304328447002278,0.0630824400188268,0.351824683819184,0.637372476419667,0.0738924331790204,0.273161649575245,0.398961569399227,0.416676307085271,8.82333249145325,45.7810632278866,44.0660620195863,160.409855531179,0.672866016697408,0.310138258704704,0.63766775911883,0.101474964532045,206.451071089477,3613.32669063212,-0.207405755386664,0.0469406678306239,0.35811768447434,0.234812856622618,0.423365828820557,0.318851833145744,0.212815524843938,0.0739074392600791,-0.0539237693392637,0.582603358221442,0.239731947298536,0.222889510550578,0.821176975720675,0.283454220387198,0.270258150848339,9.64453069607806,0.759074692837299
"3912",3912,61600234,"POL",1.00732072365918,0.068159458176524,42.537248152068,0.392541110264472,-0.0602211622256578,0.55910607348331,0.500596634629536,0.364231049930147,0.678709091290414,0.348454368834559,0.478880854244768,-0.223026874618059,0.155855562275843,0.068781554039015,8.77840815494801,41.9060222563976,43.0259669042734,147.053382667719,0.538300273161142,0.341122888611169,0.524029905079344,0.122934592914014,207.602020387974,4981.36085953252,-0.153643119970427,-0.180908900361857,0.324252859293406,0.454844652727748,0.203784378522013,0.250232247988029,0.410626377611935,0.20563911937842,0.244488382497421,0.111600673570215,-0.0522075594878255,-0.207531577270918,0.500326089084011,0.426993990332436,0.188805275815183,8.23127261756185,0.432322408824805
"3913",3913,61600235,"POL",1.05383384397013,-0.179657113847455,45.4254476099742,0.387137954896292,-0.0989830680207602,0.358548018350188,0.340705156376804,0.149836895583414,0.351057388341976,0.420663893489097,0.0673325756641373,0.0167866746474009,-0.307815459737569,-0.0171702539648622,7.63318565883872,34.3026786379286,28.6657915983473,106.465332175817,0.296357567776655,-0.178248593131876,0.265635762627938,-0.141543005931563,210.191891833846,4658.67589166647,-0.192738146980556,-0.0996939227786299,0.214364206739579,0.395152922836831,0.168627169746589,0.366356392090764,0.373218516106088,0.0944464655871174,0.106564632521879,0.0757708873936054,-0.114595729336759,-0.191032718917374,0.264587064019105,0.609817576342397,0.15841913608986,5.55083412742871,0.492007468184969
"3914",3914,61600236,"POL",1.05153536928946,-0.132096993390323,49.940468609412,0.159244026991779,-0.126573589440765,0.135331233025265,0.117348277136176,0.0378494397767884,0.0805120603755063,0.196477750813652,0.702623041197493,-0.119214815103977,0.0277765122753732,-0.0409303631433601,8.22319112487009,45.5997811561182,41.0159450039598,141.759040511021,0.257839703379183,-0.11784137161572,0.474101565310429,-0.152427347754032,217.151058199595,3697.77216274759,-0.175482643809427,0.023467978046801,0.0943914247373189,0.299107076942977,0.0661187683014544,0.509261243335866,0.16217341136939,0.256902553405175,-0.0530394614764769,0.124864879552648,-0.399883592442149,-0.102487202281379,0.163621321389648,0.683491122788824,0.464922229349895,6.47382363041703,0.305999664250994
"3915",3915,61600237,"POL",0.9810186823877,0.21511444804568,48.5082320088823,0.291624197819082,-0.113008820849452,0.286258198759483,0.0414862184762787,0.0966813045101916,0.400167494145082,0.275962332844828,0.263580629036056,-0.239983861759114,-0.157717501945021,-0.179094609276483,7.55073596326644,35.9098300764272,40.4024891603338,111.571943287094,0.24148974106788,-0.234331495174735,0.412240533174122,0.122258095050602,221.616590120663,4324.49225153511,0.037107221404821,-0.482662085895617,0.128499928150475,-0.070429359908826,0.181464056526997,0.274937132224724,0.0121038146995422,0.141906533686912,-0.145429755960686,0.201499289791616,0.203026172866987,0.249254551358211,0.700164914846088,0.577899989881163,0.395033632849778,9.20191686304834,0.307222788807797
"3921",3921,61600243,"POL",1.03409567134296,0.0851815839116533,47.4898643952817,0.354092639281175,0.140378303699427,0.580170027911121,0.59449121872644,0.292975325213865,0.348998418500496,0.232023814109977,0.146955020191835,0.00929888308039933,-0.217728920350416,0.0278566527167624,7.94208696359659,37.1240167779188,29.9624730179598,119.342773774271,0.229530624363728,-0.170384414940269,0.271835801062728,-0.168048880451245,236.371359995881,3855.54302276965,-0.13565476431274,-0.0911709998732384,-0.0404090670557241,-0.228102378084548,0.147561204190616,-0.334831606164861,0.264747747654778,-0.0101448877248314,0.352548891118488,0.193995391927162,-0.471184612112762,-0.436399799055231,0.0662970439482572,0.504489613573498,-0.168681597540375,8.31130003202259,0.257044250285811
