"","CNT","col1_tec","col2_tec","col3_tec","col4_tec","col5_tec","col1_psi","col2_psi","col3_psi","col4_psi","col5_psi","col6_psi","col7_psi","col1_clt","col2_clt","col3_clt","col1_fam","col1_tch","col2_tch","col3_tch","col4_tch","col1_sch","col2_sch","col3_sch","col4_sch"
"17","HRV","-1.281610220146","-0.431128207859442","-0.685835381305076","1.21187476029741","0.167535987536872","0.0177251737403837","-0.0923455820259327","-0.0802033250771296","0.142414451132678","0.206953106040221","0.0444205613381657","0.082231263181713","-0.216842417629785","-0.329525970311417","-1.27726808308768","0.301162830990755","-0.438249475698385","0.518302658283965","-0.0383696653207683","1.5231509639469","-0.784150083321063","-0.441313864390193","1.29549739064888","2"
"18","HRV","0.355991514174798","-1.15960888018253","0.407471105438716","1.64158175668154","-0.168109630330103","0.204262344579953","-0.420796416215614","-0.118484103379505","0.30035830166745","-0.255417630731539","0.0414604258351754","-0.359563408363379","-1.51407732535531","-0.241777023837699","-1.40872325910996","-0.65569805281293","-0.402182085624126","0.505346588411777","-0.638797276193638","2.20640629501036","0.226139251936545","-0.179342392599436","0.858225363120214","1"
"19","HRV","-0.437517399477448","-0.658963157310635","-0.836852273082","0.921305628980585","-0.447401627499661","0.297549510483025","-0.0985498082576374","-0.254137142910953","0.0835352540498434","0.264897038250612","0.402303264415838","-0.050143373991713","-0.897260624894431","-0.517693558999589","-1.79966491408062","-1.73839879803689","0.0668772566356817","0.421981184903818","-0.540156219341583","1.56200711272885","-0.130367483951416","0.645209020767829","0.259040708936094","1"
"20","HRV","-1.49944753442697","-1.76550910498173","-0.785776144781883","-0.02046450352492","1.51506777868159","-0.0339279547158452","-0.0316563826688625","0.160759549640825","0.043624244624571","0.255401989822274","0.590490609156966","0.0507180731865224","-1.64380671652961","-0.824300048129349","-1.64394085218585","-1.62826514374985","0.107046823918735","0.317572781993455","-0.591559647225951","1.89900874877611","-0.336891674969754","-0.306027783166186","-0.374103773990061","3"
"21","HRV","-0.366080643483319","-0.501764707963336","-1.13250036884261","0.0168162006551213","0.989810107062536","0.0164197192270182","0.160664534674845","-0.184704010643455","0.48137679390191","-0.0510721828076137","0.292317741395253","0.11412709208079","0.241852576215993","-0.350864194919087","-0.196688610263485","0.713581497629551","0.0380388826172651","0.41150468968691","-0.68481416842986","0.846668834818109","0.342767148829223","-0.299001149223574","1.09170999435699","2"
"22","HRV","-0.231550397697368","-2.19999682142883","0.509667296492159","1.49143585688276","0.583855128857581","-0.154497198840767","-0.333472787819316","-0.438819633749153","0.426362112188797","0.0519401079201958","0.360501882172571","-0.00354903175056648","-0.0695053155680146","0.183980290800969","-0.921659904352053","0.168992715627092","-0.568709222517465","0.51885401990109","-0.684345227174785","1.20595515802079","-0.098892553691941","0.0598813158380778","-1.04542692862003","1"
"23","HRV","-0.197467380764684","-1.64174675860705","0.847760320761205","0.0871161974785168","0.430766119020752","-0.114004956815076","-0.132359100111608","-0.131437008734358","0.263493735184058","0.0918398434056025","0.0796044623564768","-0.0817070811243419","0.479026628650714","1.01923450709292","-0.0538537710513626","0.54923776932954","-0.0716696377335146","0.540529772010392","-0.578027136756212","0.659543681878771","0.269067921976085","0.302525109096855","0.978949235551337","3"
"24","HRV","-1.46848972634065","-1.03693834931833","-0.644980831275057","0.132009991049861","0.789860219029069","0.230827046351745","-0.255086631875878","-0.108183550234932","-0.373360942249347","0.172702649496761","0.328086800716388","-0.265455749346034","-1.23410779229516","-0.333629132423774","-1.91024000952331","-0.976387522081496","0.42794688288539","0.193813196596094","-0.646241263378197","0.100945016114994","-0.0405872024243573","-0.174839663853705","-0.882373495540936","0"
"25","HRV","-0.76026128323119","-0.908596477393853","-0.205616334591351","0.60078933302271","1.28826160453073","-0.125989792497968","0.000765528562851392","0.00374582165629776","-0.00960939577321479","0.14318505286852","0.243569027507866","-0.246615561051305","-0.834091989289969","-0.841874394319982","0.0798410154252621","-1.22673288352114","0.664206764104039","0.229111748815562","-0.567408464067116","2.75329827419604","0.646209724868113","0.652476020081187","3.55445801545901","0"
"26","HRV","-0.192936666255831","-0.352574000033249","0.237411759847954","1.60685122345244","0.444018210269169","0.606492976519991","-0.0727858590151767","0.296692430883907","0.104433693480735","0.0231822200954517","0.171230817931485","-0.0642776799392019","-0.746776511796542","-0.822148326257215","-0.997020206036771","-0.908552974441102","0.0670559404061424","0.507378073396114","-0.625947545843498","1.29323163155544","-0.235107683848797","-0.16827886945139","1.38466712396086","2"
"27","HRV","-0.416503939735439","0.327970153100692","0.330895751005176","1.38636213903069","-0.101303999237171","0.467971856536309","-0.238617279227549","0.0644002269553728","0.176187161612754","-0.0168564124271128","0.181542309081689","-0.0392875683411513","0.556620429089036","-0.305261611280428","-0.547480176478771","1.33079481452646","-0.0110773811671467","0.704287174100599","-0.543595829446466","0.682078295448738","-0.718953001407525","0.434823643427678","-0.22725640872763","1"
"28","HRV","-1.37463137452791","-1.66127940313141","0.687482087478416","-0.684081928748214","1.24956816752268","0.169486463907496","0.393311866541524","-0.200023062695202","0.34973546959399","0.173394817556247","0.309280970762531","-0.0927547694858804","-0.7203715655232","-0.391646130495066","-1.31697702084256","0.640155528166151","-0.111520018747734","0.459411885672904","-0.60711084467336","0.683227625608946","-0.242976784991815","-0.0165581280603627","1.34972326548454","0"
"29","HRV","-0.471007926043405","-1.82454760346967","1.36141992818701","1.76702560048564","0.698526520689859","0.320148219169555","0.281295363161022","0.148304563894645","0.392108830350741","0.546281505269771","-0.0596852512836026","-0.0218916257176582","0.780484701597376","0.118827215119844","-1.31223301437026","0.340204009087768","0.692179420139685","0.806182586571869","-0.684522574646605","-3.74778912467484","0.195487835654973","0.432460238014994","1.30595231755676","2"
"30","HRV","-1.92488238995846","-0.711561501003686","-0.0168563338595767","0.471711802313247","0.700860182664547","0.137834480419312","-0.081093112632913","-0.211002836867696","0.454533128825234","0.142928127171781","0.448164946959449","-0.0418751934424184","-0.892485940977405","-0.599849296729822","-1.9220881926662","-1.20086444093978","-0.0734912935853856","0.492483714949797","-0.684345227174785","2.512929237785","-0.392715337178101","-0.00544187512566256","0.104041532783416","2"
"31","HRV","0.0623897892068757","-0.847888570772154","0.366289040709725","-0.980153010321017","0.504933590406492","-0.105912223781034","-0.329546390803719","-0.113485165174279","-0.0419366784702021","0.0773595599941547","0.133406884918019","-0.432729850715444","-0.535645350431017","-0.0251710563649249","-1.34346577403927","-0.611988414639352","0.0236995501124042","0.300760401998698","-0.684345227174785","0.840491440381819","-0.17810954161136","-0.0508125355106079","1.22470514523098","3"
"32","HRV","-1.20762157217184","-1.58278907527217","0.12014182077669","0.335786557007183","-0.720506137951975","0.19512503855485","-0.0696251077649209","0.141960705480616","0.0769031726938727","0.0726705770074895","0.624117193846524","-0.0205263755746686","-0.668042967855859","-0.628923911407855","-2.07515093758168","-1.46604433698973","0.0661398190460003","0.206330042844449","-0.578027136756212","1.78830741904179","-0.232675848784559","0.610992493645963","1.09684675379326","0"
"33","HRV","-0.607156851113584","-0.264659284010533","-0.174518056020706","0.775868890567296","0.155953493455533","0.219659792917428","-0.0439457457402361","-0.252181107644047","0.495405972409546","0.134453499573333","0.0239116754323752","-0.146885855551392","0.138645399999673","-0.262070084491519","-0.365425229143945","0.679776345723238","-0.572125217902329","0.608159895711446","-0.685158235809646","-0.68360346330317","-0.126139270083885","-0.41700387293405","-0.650708529721903","3"
"34","HRV","-0.777161726224505","-1.81714626208146","-0.0794403539188466","0.812060183334224","-0.0704181320878052","0.274527094418078","-0.219633805446772","0.0558260212294241","-0.0185247441024565","0.240977934307471","0.199742934233438","-0.197435356142265","-1.0541919867074","-0.548807206783955","-1.58737038031575","-1.53010272977186","0.014224500948376","0.497574576151164","-0.684479400168447","0.851350298230812","-1.02011165093937","0.115042806150252","1.10446383122896","0"
"35","HRV","-1.03704530758801","-1.358673300302","-0.743530037670546","0.63727580191913","0.248632439716646","0.129199545446753","-0.0573082465050322","-0.0500012093210747","-0.321477400125602","-0.0444306679004168","-0.251259242939288","-0.452914174658659","-1.32868405087813","-0.330196496648872","-0.512307538736824","-3.1384188434361","0.670433335415886","0.289715472260851","-0.510587875975333","0.402920657029801","-0.917656704067393","0.110129011943503","-0.44581385570589","0"
"36","HRV","-0.970301606113723","0.349300055363573","1.25880503875538","0.884097850692902","0.751371795476081","0.243006074557354","0.0350415702527161","-0.0567627950347366","0.186526870826662","0.152031584087981","0.099063416975102","0.0327464246783076","0.359995134802234","-0.71142392514538","-0.093458626806517","4.8534790237025","0.267963222006422","0.24472251214263","-0.684803540866006","2.95815804995101","-1.10424993513349","-0.534209424158008","-1.30373420354623","2"
"37","HRV","-0.527235772537031","0.236294100188068","-0.0929364413278733","2.94645080067089","-1.03507765810927","-0.0479275349489601","-0.0819891856702125","-0.0245536719237313","0.266042752717882","-0.0929022346046516","0.387592679276858","-0.225979095308245","-0.924660833676563","-1.53474495011639","-0.790802089744419","0.453444819653286","0.0581451498387444","0.250637579220182","-0.497187461689701","0.746594478278498","0.56838173546239","-0.000941456948187688","1.49750093089387","3"
"38","HRV","-0.0393253908977738","-0.870439239784521","-0.651514219433079","1.86173498864455","-1.77839237889377","0.565957971052635","-0.0113056971892758","0.255687498170367","0.0464016531552049","0.271713962010788","0.197691898802879","-0.0733109465326847","-1.52811990444826","-1.44756242887621","-1.45905215075666","-3.00206854448753","0.18848588183408","0.33300880942824","-0.528824604567968","0.535658482431393","-0.711370551569815","0.206112434778504","0.565837451226161","1"
"39","HRV","-1.43254453720709","-1.58550524460472","0.227698576270924","-0.631691527938726","0.695984681226577","0.158623175091348","-0.394797293894554","0.0748425203279748","0.0342146855553629","0.0224057568188713","0.171257049583357","-0.618636840445178","-1.09485248934156","-0.127574784214974","-2.34117852957712","-2.12592806869785","-0.670191234176616","0.557232632239102","-0.520842848198839","1.05007050544428","-0.34927062221645","-0.0103507831430039","-1.17190889806689","1"
"40","HRV","0.124926821547087","-1.16263614292396","0.511101535771811","2.2499870832572","-0.196837266721989","-0.359274718313421","-0.118345332869986","0.0379989640121688","0.185430870619667","0.302114308746222","-0.0106321514558042","-0.138139902285331","-0.0778656521950001","-0.436822038502963","-1.1494606895613","0.863077544465911","0.196725006395578","0.620661590227162","-0.684345227174785","0.737843088721035","1.16182890998608","0.431394450760007","2.17927715310155","3"
"41","HRV","-0.570338432265493","-1.09681755175921","0.148950018851819","1.75427048779217","0.693090673373006","0.383479470464723","0.263406387924351","0.152604172940754","0.190207897791218","0.286541716973111","0.45936788909949","-0.0195090003847956","-0.147924165115178","-0.88462746535183","-1.40105771742705","-2.33370819330415","0.648451461476799","0.436381608497116","-0.547735460674423","2.6207901703766","0.548838433436414","0.00510806802884249","-0.275495389234012","0"
"42","HRV","-0.977774516564674","-0.753432378348644","-0.0921854996534157","0.891441045504567","0.107908788025502","0.17112864624274","0.0799837247917862","0.164666161267035","0.0667510957280549","0.135463602841743","0.311040466057035","-0.256650051178883","-1.04215944200929","-0.371457137689546","-1.16591219413144","-3.4363198156506","0.232844331470424","0.409353497700202","-0.655555565639585","1.1820374644014","-0.562938667647054","0.452849611376666","0.393930844203645","3"
"43","HRV","-1.3487483924481","-1.60919808939342","-0.107274934217257","0.507853574638757","1.4557713944611","0.20727526795391","-0.0587523971769793","-0.651281671635294","0.284005038406928","-0.133000027154625","0.0177967094581476","0.015681398220064","-1.59893896655515","-0.120293670405826","-2.58102998977627","-1.72326636078527","-0.959900911193598","0.525826309073271","-0.511474414848022","3.54601380257659","-1.06339184150498","0.273442573861346","2.96468859651015","1"
"44","HRV","-0.550921752935952","-1.21289193807053","-0.409902052340394","0.81100129578199","-0.382190949688341","0.156822096612185","-0.29750857691691","-0.218174086403127","0.0519891961640161","-0.0203824319188608","0.296562219040631","-0.181770735043276","-1.65490470911263","-0.232725505699639","-1.51847617180241","-1.81456992143389","-0.589994961935973","0.367968283480651","-0.684345227174785","0.955814709863198","-0.609862930842082","0.465378785402527","0.433567871962643","0"
"45","HRV","-0.873934566333284","-0.740685904826958","-1.05077472538199","2.16607454867884","0.00163823715742586","0.206638760427504","-0.227524571307631","-0.251550103474597","-0.0562553036544425","0.0528673626583755","0.138962914607843","-0.169465113150708","-1.94984816102094","-1.17166539693216","-0.486469045402978","-3.26565234415271","-0.0474737358692087","0.301212510317663","-0.657504800896902","0.979374918983562","-0.589763982778034","0.758721431017858","-1.01410124705644","3"
"46","HRV","-0.937254924355714","-0.965944247166478","-0.580370963694019","0.844179739746528","0.768533697733442","0.100133463808112","-0.105640003429302","-0.155661374958872","0.157675966164807","-0.208415884656664","0.108339385861898","-0.0976660793589676","-1.54564920558124","-0.364890607291507","-1.59160423500441","-2.02842632803388","-0.17412230703944","0.597418680537973","-0.646765966513962","0.329313099589733","-0.172855533574265","-0.0798890754763557","0.978949235551337","1"
"47","HRV","-0.867609885841629","-1.37655477331239","0.11320606010771","-0.776916279161639","0.978068749304873","-0.0884390464588082","0.132238728365076","-0.725818961282865","0.115720648886297","0.0878628802863841","0.0763450146344793","-0.452356437207613","-1.49967503794087","-0.841569428645349","-1.59776810163466","-1.57351171274403","-0.269207787016052","0.211844559680378","-0.549993473343851","1.31950288764936","-1.07474144029958","-0.424150861911379","0.306171447600181","0"
"48","HRV","-0.917390634848351","-0.731702696639167","-0.88692212708344","0.28135137309631","-0.732782829712913","-0.0774048480990113","-0.396014029628427","0.19889006648096","-0.21275924606536","0.331935532148946","-0.0699424795846788","-0.22820822838175","-1.24840198100976","-1.63473338307747","-1.25646038186033","-2.84011180517342","0.301659859106426","0.288061747914469","-0.541075822479316","1.65036362107207","-1.46129486420167","-0.168218780998181","0.744488378191522","0"
"49","HRV","-0.0903881293309313","-0.863099312053545","-0.352358540106131","1.21441524511346","0.14626220317274","0.552774200523871","-0.242770020048697","-0.178537630985976","0.289385336774013","0.172033361672417","0.298927263260628","-0.60364824268669","-1.24637984397649","-1.50450182250493","-0.812403697146446","-0.974142605295224","-0.515975387861706","0.415693312982205","0.00174585147674524","-0.0800941698596235","-0.681129843274129","-0.168442252618026","2.40135969581948","2"
"50","HRV","-0.759003661977576","-0.208213698684644","0.520470838186907","1.45917108860757","0.708530875066333","0.330721775436351","-0.121857115461405","-0.168403094888528","0.479435062790903","0.24606896055981","0.125521959976703","0.0886055175043971","0.410410718332938","-1.0890804800226","-0.740516603860815","0.215343939575633","0.619507214645551","0.702308974410851","-0.684345227174785","0.402920657029801","-0.0327377507754353","0.0409276532842702","1.67110693643778","3"
"51","HRV","-1.2331189469005","-0.514686931050374","-0.793556434341644","1.2492354867174","0.629803543374193","0.411254893064359","-0.0337346434895144","-0.0433854632300837","0.111980078212739","0.243956788497401","0.211381796443029","-0.251797229263275","-0.912832798830464","-1.40511948151761","-1.37220338608242","-1.96522036285241","0.397676904202205","0.618846733348489","-0.601842783714647","1.10389259520651","0.431766055642659","0.0455605341644782","1.13994172399813","2"
"52","HRV","-0.699012590813987","-0.39517373547126","-0.712589920121178","3.03318547155855","-1.85225082507178","0.343997671941706","-0.368393597256564","-0.271478293857237","0.115226930946888","0.19237268473551","0.0709058810619258","-0.33110137905545","-1.67234316882599","-0.931688255972371","-0.959053364335258","-1.01694345293102","0.046148744981904","0.255574646634296","-0.634621831713981","1.85671962817679","-0.504832547236678","-0.324595085180619","0.978949235551337","1"
"53","HRV","-0.743231815811372","-0.751247419098249","-0.237661925994714","2.19895533571743","1.25579884874136","0.413110865394697","-0.0612399158861673","-0.00347556539999171","0.417753701674311","0.124416450003837","0.410162721385029","-0.103611794906019","-0.101902003888007","-0.962978577646561","-1.62931284988844","0.356541211865401","0.110859597749681","0.498616849249538","-0.684345227174785","0.884944434282973","-0.565221960849771","-0.357688512428487","1.22738277862155","3"
"54","HRV","-0.232020193407306","-0.248244500539558","-0.861365446448785","0.478374442576347","0.271213204961181","0.0924076766863274","0.0932111595330578","0.327811699958547","0.264834686691996","0.129800341764266","0.285953216867388","0.0577599952806693","0.968958577008532","0.658055114690662","-0.834824527719312","0.341567585487533","-0.152284858842783","0.931849341514318","-0.670232647990864","0.413060870015612","0.168032895263861","-0.543862099517916","0.362244412992249","2"
"55","HRV","-0.733463128997538","-1.33855725191348","-0.36117730943038","0.239519739355604","-2.64971284311206","0.132843083252805","-0.324981452830721","-0.0613149441288217","-0.0549339743814965","0.0104398441955637","0.161942920979115","-0.416536969492144","-1.21456852177582","-0.902169086846753","-0.797625188582495","-1.64861222794856","-0.268682308597544","0.627595453462072","-0.684345227174785","1.19849252949718","-0.339904428359156","-0.150450180634884","0.347696021253473","0"
"56","HRV","-0.555143700609602","-0.775334411614466","-0.0735937320321103","-0.0463847349314932","1.15473905547394","-0.0702758800279441","-0.00086051247358759","-0.195415563088113","0.0048989122796738","0.16326776713074","0.196894672982563","0.164788242791588","0.183768112390038","-0.470706250928647","-1.00555427162043","0.316326944291246","0.478566761811456","0.683810355704704","-0.0580335514015658","-0.478688343597178","0.18205220098392","0.396699536286112","0.893076420723995","2"
"57","HRV","-0.473127687996392","-0.358569903633251","-1.08883999241839","0.570290354183253","0.16684349654589","0.0252484437401603","0.0651739334771006","-0.211924717526161","0.515441231774907","0.254748064431102","0.205960278311157","-0.167641039239184","-1.28649168107004","-0.974255048864519","-0.666135125630567","-0.703711277406554","-0.877404435391554","-0.0150146842321301","-0.684345227174785","0.810029223960684","-0.30216715274014","0.105079568438553","0.726254640902149","0"
"58","HRV","-0.791730739563144","-1.37194972323456","-1.23824233824239","0.699121910549697","0.879985157460692","0.385105558338932","0.267822442289108","0.0137641985659877","0.128925310415248","0.194738811747907","0.307814090078848","-0.0875754881667497","-0.405165306225672","-0.789978020696169","-1.80696361594824","-3.19502677598593","0.0650330968271581","0.425370903236163","-0.0200650649589574","1.25670187091867","0.552915527994618","-0.0175182354695442","-0.367614471185098","2"
"59","HRV","-0.677214811579983","-0.520292449935302","-0.434550753129908","2.19540082174121","-0.355873199397019","0.364494090261919","-0.406599757557141","0.41931224478849","0.117089798848126","0.0159744921188448","0.483605581014944","-0.231814765260114","-0.825919391066614","-1.51079144832847","-1.32400449478435","-3.07316342081457","0.465527365054065","0.136658493684607","-0.0436926785417247","2.20640629501036","-0.296517207428689","-0.180976952788773","0.978254329754445","1"
"60","HRV","-0.56687958357723","-0.878821368490003","-0.298267284097362","-1.79511110284665","-0.634123489096966","-0.0833459254591065","-0.00146976216534045","-0.120061687559476","-0.25369033553481","0.234856046716113","0.2443409654148","-0.607240447424297","-1.29974127126997","-1.09775685617503","-0.666685563033834","-2.28636256395639","0.241153747748536","0.188498506885156","-0.338728162960542","0.81026024487568","-1.16742105419701","0.761960100458787","-0.195412335270558","0"
"61","HRV","-0.809619672103636","-2.74386013866656","-1.27014886842437","-2.57381135723575","4.29584393090099","-0.44313367179616","0.348536807726385","-0.503637300944801","-0.457563670346053","0.486065852886348","0.508449687092594","-0.50802005965238","-0.94007483108187","0.56856797621513","-0.381095971851366","-5.42069335313901","-0.423631683279436","0.415245245422975","-0.543595829446466","-0.984822165605207","-0.32492407116612","0.0501424565317957","0.807995117070337","1.5495867768595"
"62","HRV","-0.522824295148525","0.041035193781373","-1.13153296419372","1.79617352961815","-0.0925192410570566","0.215034179425118","0.282213510893687","-0.096905862602702","0.016153515263988","0.264789293565763","0.109945740220131","-0.0073333459194211","-0.537608748121363","-0.936356986140342","-1.17124402925981","-1.69425484003955","0.491948995643143","0.573598663501647","-0.543595829446466","2.03119949481981","-0.559910328213896","0.444688401489995","0.360992213265484","3"
"63","HRV","-0.627954479847171","0.895127114294841","-1.11272965051388","2.05768669723128","-0.559681513221105","0.204338475311794","-0.293631944375768","0.352212719909606","0.318348766656057","-0.0502947909802867","0.382200667667208","-0.0484625567413677","-1.22101292364284","-2.15151050772274","-1.72281120794208","-1.61706011394357","0.247425657640054","0.40471505148034","-0.512270323595438","3.64477138111274","-0.0444881991967116","-0.181481782139086","1.82867929484742","0"
"64","HRV","0.40410255986634","-0.360608438743272","-0.667832835106676","0.195739779366694","-0.567104047399051","-0.265214809953479","0.0925200561971969","-0.0368570255874619","-0.137831043798247","0.110901521720829","-0.115260920798211","-0.292021120691529","-0.731130835179105","-0.801018517289131","-0.634656025435531","-0.887138370564633","-0.10631716971911","0.246915049446938","-0.586044596287642","0.628414484965979","-0.158077497901814","0.0223359910468814","-0.164475169511899","1"
"65","HRV","0.284738664433915","-0.19762074476679","-0.577951119845371","2.21316331248974","-1.9785597352342","0.00264710818400279","-0.199819121722729","-0.461020924945614","-0.0287553579855491","-0.146851171233628","0.108373183150514","-0.347650423599921","-0.653564558531242","-1.3396439999868","-0.581768025491174","-1.94237167687135","-0.916313757904588","0.197161838406362","-0.643693891476304","2.25410232707928","-2.1206040840518","0.110536525229463","-1.01410124705644","0"
