"","Approach.to.ICT","Use.of.ICT","Teachers..degree","Teacher.skill","ESCS","RATCMP1","ICTSCH","ICTRES","ENTUSE","LM_MINS","HEDRES","STUBEHA","ATTLNACT","JOYREAD","PROAT6","TEACHBEHA","STRATIO","CLSIZE","EDUSHORT","STAFFSHORT","PV1MATH","PV1READ","CREACTIV","CNT","Social.well.being","Psychological.well.being","IM_PUBLIC","NEW_VAR"
"1718",-0.0090462573426339,-0.878753053943143,-1.18169665832945,0.356611743508054,-0.720009791288401,-0.0521981457437841,0.221889494069829,-0.833693333831591,1.07181528568123,-0.859166411332846,-0.35747730669918,-0.422862400160173,0.988672488596857,1.75010309079121,-0.666732731609091,-2.18198754105574,-0.213674798450006,-0.166987077113746,-0.0286943065020182,-1.93154557066434,-0.699662265995673,-0.19600394858672,-1.50503009008893,"GRC",0.885568549497601,0.406976340822172,"1","GRC-1"
"1719",0.275751074288508,-0.276900490292064,-0.916988875464992,0.209786520954313,0.115427760859685,-1.34478108389974,0.240649426821913,-0.69935213879351,1.82931597199473,-0.609010311702283,-0.482056760261127,-0.145747060457427,-0.274184352116794,1.13204766141643,1.16406961827669,0.319136445914689,0.125518706784299,0.673998534087118,0.761342356140357,0.230073027070323,-0.370967131853448,0.0746477317524197,1.418654450136,"GRC",0.323093577805326,-0.580637365399652,"1","GRC-1"
"1720",-0.858254667143689,-0.211174462587601,-1.24615290263497,-1.7225698622473,-0.0530576346530821,-0.974174738122855,-1.13394200937607,-1.29486314205915,1.14690414730192,0.0694752347688129,-0.54765376976991,-0.422862400160173,-0.6263743855783,1.1645382675713,0.403864992130303,-0.0457108151404976,-0.11391542548076,0.673998534087118,1.51391713588322,-0.627793873241688,-0.660985954854024,-0.00348815021936372,-1.50503009008893,"GRC",0.0611640268243856,0.161417181841371,"1","GRC-1"
"1723",-1.37695584915988,1.58240840473711,-1.11311110116412,0.756579373436982,-1.03960232605098,-0.723606920237777,1.06223714208937,-1.60505784295182,-0.105315001183214,-0.156582141915733,-1.78671142989531,-1.04703486984949,-0.724359870767984,-0.422846564092366,-0.666732731609091,-1.3484656160135,-1.52017637946572,-1.00797268831461,-0.8342324379304,-0.755787271449821,-2.36929747695539,-1.98423497531247,-1.50503009008893,"GRC",-1.42262225973156,0.299752205726781,"1","GRC-1"
"1724",-0.580408737108376,-0.198121143156112,-1.05374539114444,-1.15599826173313,-0.481071926914273,-0.401419476467673,0.571326068605132,-0.00913644872689703,-0.0719945045023112,-0.400240690675683,-1.34734645820372,0.476326050597778,-1.10126752472349,-0.0556998744598815,0.0343652225332156,-2.18198754105574,-1.38149077697391,-1.00797268831461,0.369392023849733,-1.93154557066434,-1.86196205675992,-2.55756998456099,-0.530468576680621,"GRC",-1.38437417672328,-0.75644807678797,"1","GRC-1"
"1725",-0.316989006637369,0.158655827028813,-1.24154483169017,-0.214445602676485,0.745595635308093,-0.66469725612953,0.889798276316727,-0.600851861592789,1.66815189348247,0.339713297357971,0.462565272169896,-0.871020222263177,-0.392089756985512,0.393932219828336,2.40163523773436,-0.0311973072037857,0.190715777307507,-0.166987077113746,-0.426134742321019,-1.28031344398927,0.0842543912165251,-0.0806573153811712,0.444092936727691,"GRC",-0.118141416521103,0.0463210525741151,"1","GRC-1"
"1726",0.787945878011053,-1.68625944534182,-1.25103799022325,-0.0619987042315071,-1.2604828675978,-1.20940990370579,0.636607894239189,-0.221932372718644,0.65194168700282,0.0862667805097405,-1.46657386050319,-0.366953164956987,0.0108458582153315,0.695334626133054,-0.666732731609091,-0.0890280542131452,0.389507202066577,-0.166987077113746,-0.877399722535876,0.347552298686338,-1.5201367723961,-1.57809391270043,0.444092936727691,"GRC",-1.22623733678473,-1.59978797047639,"1","GRC-1"
"1728",0.449291379220959,0.66575837668881,-0.83340687945755,-1.10522007894244,0.20332638782881,-1.12850998826946,0.925445043998676,-0.666025376675017,1.89197084540294,-0.331705419474279,-1.21343440386806,0.433454937438023,-0.193186433000268,0.242756561139524,-0.666732731609091,-0.382312556903468,-0.234447091334241,-0.166987077113746,1.20690193464925,0.444647039154368,-0.835339820247481,-0.415741500663253,-0.530468576680621,"GRC",0.0444668352421262,0.00547684184550956,"1","GRC-1"
"1730",-0.875881009325018,0.805279332975895,-1.36880818883654,-0.918054443417778,0.136581772319136,-1.27437193056488,0.565018729871205,-0.726991924117017,-0.94341485310188,-0.222697249167173,-0.359392760682241,0.947245339996941,-0.639512754744583,-0.23814083179357,0.542448355292215,-0.0890280542131452,0.210789841859498,0.673998534087118,0.678129610504363,1.22473086008591,-1.58066061535099,-1.01853910984846,0.444092936727691,"GRC",-1.02146137461175,-0.242333311528212,"1","GRC-1"
"1732",0.634044839744007,-1.40552287143556,-1.19806891724882,-0.870588658799866,0.64781292932781,-1.26912654951415,-0.0785453113274797,-0.0604803048177401,0.468909447482587,-0.642513638011123,-0.25823139406794,-1.04703486984949,-0.854401880727909,0.521137230751242,1.51603782197566,-0.516171757027449,0.538695322389205,0.673998534087118,0.15226381175685,1.10092165511342,0.234765369891519,0.273410929814719,0.444092936727691,"GRC",0.744493560278058,0.444720860738624,"1","GRC-1"
