"","CNT","scPC1_tec","scPC2_tec","scPC3_tec","scPC4_tec","scPC1_psi","scPC2_psi","scPC3_psi","scPC4_psi","scPC5_psi","scPC1_clt","scPC2_clt","scPC3_clt","scPC4_clt","scPC1_fam","scPC1_tch","scPC1_sch","scPC2_sch"
"11","HRV","-0.674691962426651","-1.85258641174559","-0.879630717732229","0.583905774061626","2.20859689606795","1.06836052534245","0.116877141209221","-1.11449413377902","0.43905630605214","0.803369907348333","0.786420645137245","-0.0399048026026663","-0.787868862291827","0.318632738289658","0.277065111464746","-0.326777191714175","1.31494554041764"
"12","HRV","-0.181139926950248","-0.935238261300323","0.490138124767984","0.97338004512303","0.589333424209859","1.08245340484357","-0.0253699525072913","-0.476653468296968","-0.881016672260144","-0.557241426829314","0.497290257771346","-2.32302025094668","0.580921050889389","0.959580558631208","-0.351683183296282","-0.508504607367633","-0.00774172388867277"
"13","HRV","-1.74606005193341","-0.405780869106127","0.479447590286047","1.41488199724682","2.38780268466148","-0.0469247354489307","-2.4315248863109","-0.728774302242481","0.819765312421469","-1.57387834842281","0.539113839567412","-2.49577244220867","0.670319376004496","-1.10966895976528","0.0284179928599145","-0.406201508055569","-0.058081947386797"
"14","HRV","-0.132190631141746","-0.453693883676633","-1.01398711401322","1.07863877639989","1.2149113839997","-0.726820785984433","0.0806410768654108","-0.220089783555049","0.178833322459845","-2.26381158342927","1.2604595728795","-1.89036673829848","-0.176963980302839","-2.93215314168752","-1.33546338863544","-0.187360026796378","-1.76461925178997"
"15","HRV","0.729035697553878","-1.85562278231827","-0.415993806384728","0.791348859952712","0.112204671418516","0.99886994695393","0.976015017951806","-1.35627679344821","-0.147483273269421","0.502788957841294","1.42017968187956","-0.796824760319853","0.249697497751875","2.33073244701722","-1.65888899759663","0.493174817081929","0.317190100758745"
"16","HRV","-1.06488168718355","-1.01249947822669","0.39769598523832","0.380872730017578","1.26739389853515","0.48203639198064","-0.548287535570088","0.173242610624612","-0.612586605693469","-0.476925314186589","0.333544774755788","-0.694488399240983","-0.159592777900129","1.28514446486715","-1.04926587748787","-1.47909953313135","-0.520254906883056"
"17","HRV","0.129640571551018","-1.00435691068408","-0.87196567001015","0.692997457326029","0.372318141170528","0.360563123877889","-0.0949887170165526","-0.102334641715953","-0.330046707429319","-1.3106884904798","0.849261526949448","-0.803519562141607","0.00298936532938276","0.301162830990755","-1.0977363742497","0.0200809758275217","-1.34163047969663"
"18","HRV","1.04386414191916","-0.700786689197861","-1.26609691235376","0.751906271917412","0.847584599381226","-0.866122927738031","-0.432490386591359","-1.93859914444689","0.295576302956737","-2.19457366431472","0.498721208774059","-1.4202443580744","0.209872626434605","-0.65569805281293","-1.54674242139481","-0.911921622256807","-0.53459865892804"
"19","HRV","0.0926555692514222","-0.507892926338919","-1.21169724671635","0.581637938173284","1.67521021834755","-0.221890146831622","-0.684693657755439","-0.395293978947531","0.296541167378648","-1.84240321329985","1.04910775095247","-1.39933273824199","-0.00680891341640188","-1.73839879803689","-0.728322949717697","-0.224028439674193","-0.716151654743483"
"20","HRV","-2.13508649268366","-1.58266692175605","-0.121247629784323","1.36049588755629","1.58962845875389","-0.310592847424387","-1.8822367849602","0.227705621692305","-0.0118862411251338","-2.11881689404009","0.60883807282808","-2.12770719188257","-0.0886005616029933","-1.62826514374985","-0.837999896188591","0.413511999155463","0.346405503573481"
"21","HRV","-0.660048092753579","-0.453297123701409","0.0526505517226134","0.965889956136303","0.835414517846156","1.47690997830857","-1.50116334630475","-0.441716177479025","0.0901878672773519","0.120633878650308","0.205355203308727","-0.263415586007093","-0.121223583478115","0.713581497629551","-1.05951892292343","-0.562793914665585","-0.260444587079741"
"22","HRV","-0.184355903340909","-1.58077168466498","-1.01316972577824","1.4133125668993","0.483383533976001","0.440145205265931","-1.28056182365532","-1.927491582282","-0.391919455365282","-0.541312282178321","0.720805688358667","-1.17300752028367","0.772346753380112","0.168992715627092","-0.427612685960535","-0.119935322563371","-0.137754652258395"
"23","HRV","-0.768430261110848","-0.552451129161903","-0.184483693226532","0.827068453506461","-0.066014967747274","0.226523892803215","-0.430320855968142","-0.636838024494061","0.262635634930993","0.84546238423631","0.446985311778006","-0.066369592272496","0.908247980651142","0.54923776932954","-1.06966740789456","-0.921637219471426","-0.776282906148962"
"24","HRV","-1.31153669718599","-1.02551084912829","-0.527180232486636","0.626743063409685","1.15390230871343","-1.69678694580717","-0.814500402049122","-0.361600650225507","-0.245576419330285","-2.2698343512616","1.09014009760285","-0.492570383820619","-0.391878818524523","-0.976387522081496","0.674158985411161","-0.0567557575161316","0.0703057847009337"
"25","HRV","-0.711353302843963","-1.40511456358807","0.105293442933659","0.774763839962282","0.392148754123621","-0.29202111835235","-1.55961176433539","0.261094352888985","0.0627989510080464","-1.02120780398799","-0.669959549391779","-1.61435480917745","0.0272116153005943","-1.22673288352114","-2.28696826268831","-2.26582170212525","-2.26300820107107"
"26","HRV","0.89732366796787","-1.18961209630121","-0.460085721611047","0.524079126548754","2.08243840402713","-0.625330212035443","0.806325658770277","-0.220438464565321","0.428407825700501","-1.16471563641497","0.38703884653562","-1.64840238367626","-0.0475660143458443","-0.908552974441102","-0.350675053337123","-0.419598990846407","-0.832162357815262"
"27","HRV","0.9592152959374","-0.980820604387723","-0.451043878599074","-0.270825134977396","1.64590407356985","-0.270560604630369","-0.159293568991075","-0.817789667714536","-0.377670442271029","0.544831690844691","0.68078604909927","-1.04209242367394","0.0713938208622775","1.33079481452646","-0.546728019749007","0.628315086575836","-0.521983172930305"
"28","HRV","-2.37744301784213","-1.30701378823176","0.32086687826798","0.418138085408136","1.23817978838847","0.640138071422098","-2.03564991035855","-0.0821328954980268","0.975505750101971","-1.0226597328578","0.914787819443468","-0.260979218291314","-0.559809171185963","0.640155528166151","-1.07340434769012","-1.02474997306449","-1.88455052701144"
"29","HRV","0.144087892358203","-1.93130395141854","-0.531034596074035","1.08261462619925","0.928967486996784","0.60099279585719","0.257874132726681","0.488301944992216","1.33032691149998","1.32039964989233","1.92825880980295","1.85196656176774","-1.78335376652615","0.340204009087768","1.94502639822104","-1.19834424939721","-1.24322648600711"
"30","HRV","-1.52860539159517","-2.01413363430894","-0.401912605063673","-0.235914530539857","1.21597867503342","0.944517366534789","-0.373834952260554","-0.882599485745257","-0.0783767999079344","-1.73967037363235","1.15609835844059","-1.97022624468512","0.153283923062084","-1.20086444093978","-1.75626916324124","0.133682712597518","-0.498725008462292"
"31","HRV","-1.10084700778666","0.270189742154108","0.598479798556305","0.496943191526523","0.235093070294586","-1.2774316910483","-0.610337209361161","-0.915814945420986","-0.0691682281854205","-1.20475889813399","0.93029373886992","-0.5946005569452","0.0822665272719645","-0.611988414639352","-0.485411405855575","-0.477995765191702","-0.966465675335452"
"32","HRV","-0.762304639690126","-0.325588926302511","-1.80901052960363","0.189560988234628","1.79367787311314","0.155860823973613","-1.21782136391766","-0.0842506161266727","-0.674755173684348","-1.75924712435907","1.32030822344616","-1.94261662740271","0.114166297895192","-1.46604433698973","-0.608560602044168","-0.524087334158836","-1.13428338191404"
"33","HRV","-0.0165105842926562","-0.895187413826473","-0.499759244801254","0.109635078760193","0.709526023516488","0.593744557972981","-0.468915915521616","-0.885791637210328","0.999452671305616","0.243895327985671","0.456923313588905","0.234552128427999","-0.579549129453312","0.679776345723238","0.225033947837469","0.40299918458688","0.335611015588396"
"34","HRV","-0.597294293979053","-0.867875978175735","-1.20766973160406","1.22401393593761","1.58700127568397","-1.30934451823358","-1.03458363663474","-0.346645411299559","0.326451746926298","-1.93234687268834","0.806639169943884","-0.932532699771404","-0.251260143759708","-1.53010272977186","-0.0750447233901955","-0.0948689839957084","-2.12274761618181"
"35","HRV","-0.837217854673191","-0.982787465938113","-1.10936429638473","0.867817026708321","-0.264026407460214","-1.80976677566","-1.06998383361206","-0.340251490214591","0.508764504582949","-1.39486073294366","-0.109618666629919","-0.251333517433796","-0.463868259552799","-3.1384188434361","-0.314615815651335","0.737924745481172","-0.428769893242015"
"36","HRV","0.22192417924908","-1.46754482030445","0.585282393276242","-0.534531664250955","1.20767161592057","-0.10435977876611","-0.451555573957314","-0.313355536057011","0.414298031501042","-0.490571195519363","-0.145640702212075","-2.024058479221","0.788255493444186","4.8534790237025","-1.72906663574509","0.988813897691864","-0.37567854471157"
"37","HRV","2.12944443888038","-1.46955265929518","-2.05216795213943","-0.275617066769972","1.07792067482105","-0.41575001161357","-1.80650019951765","-1.01865158293871","0.272429879424177","-1.45079798293504","0.0622754648229353","-0.922808312842355","-1.11244448675669","0.453444819653286","-0.353342082807977","-0.966625726432155","-0.0401245391933085"
"38","HRV","1.49008743703766","0.0763516944235186","-2.75001567192562","0.524445526276312","2.18979220394598","-0.990607412062283","-0.492803905797155","-0.102577016962737","0.548872379955889","-1.63109261020434","0.526411493946562","-1.67586233507505","-1.16403536363793","-3.00206854448753","0.0109598343364795","0.317642643182595","-0.684563654129658"
"39","HRV","-2.17879914322878","-0.919802438443816","-0.210870912087981","0.362645026668771","1.44510279558027","-2.03646485788279","-0.581139238432426","-0.717432153535426","1.05521035808939","-2.24551146908922","1.4665027713784","-2.02367837482966","0.601954438602866","-2.12592806869785","0.736261475600104","0.0901650684822387","0.0523005307704246"
"40","HRV","1.38928816134281","-1.1295169612477","-1.30236375415655","0.979975087168683","-0.694760328142012","0.323152620149949","-0.382728861526246","-0.105734143701206","-0.350462400438658","-0.316317368190245","0.979561251424794","-0.960768783047891","-0.298886535732426","0.863077544465911","-0.718089395526244","-1.78171760834344","-0.696881012906733"
"41","HRV","0.057124209177824","-2.04289339045334","-0.599370823698448","0.840069653483796","1.83434787928026","0.412918958708091","-0.758235173693049","0.479692282621124","0.344043162930812","-0.858777858598044","0.887398251318288","-2.31238630221063","0.157691640730236","-2.33370819330415","-1.71927219651304","-0.760883795438188","-0.0548284602756585"
"42","HRV","-0.58096985790205","-1.46124320928906","-0.808179100892088","0.10310364002007","1.45545922335247","-0.58707586107449","-1.15752236988741","0.119265233372477","0.304334588564673","-1.35690366020238","0.522136158058587","-1.13353462858535","-0.106035264729498","-3.4363198156506","-0.71445193923527","0.412235235474944","-0.333624427737092"
"43","HRV","-1.46807045788825","-1.8098514763651","-0.153224343482132","1.01215524432832","0.150422461006491","0.921885022499532","-0.624950403452852","-1.37128866418166","-0.197538705010278","-3.10893037385597","1.40230138265854","-2.17716413618952","0.716070833985289","-1.72326636078527","-2.38706703567922","-0.888554779683693","-3.35947018162891"
"44","HRV","-0.102000746926586","-0.429894122208858","-1.33460423163824","0.809172565555239","1.02805136581601","-0.543600385929535","-1.61316929271565","-0.976880668127922","-0.407227363888943","-1.89969997139506","0.684405948655783","-1.16237308409414","-0.0551487175958081","-1.81456992143389","-0.424777307195863","-0.203177640251417","-1.15608076371115"
"45","HRV","0.469969338628115","-1.81288410266106","-1.6901485792875","0.708419261835109","1.36754949316283","-1.27016184329183","-1.22351682440888","-0.826904812446226","0.175627686915517","-1.85148706124581","-0.549965468368062","-1.58725374537267","-0.612575303401961","-3.26565234415271","-0.125428240792406","1.05461049466315","0.156627489743798"
"46","HRV","-0.602621057837913","-1.34054125302171","-0.616152799348334","0.721538214773965","0.525158751975308","0.231171775794178","-0.316493870792423","-0.366001800713132","0.244476947035917","-2.37528144081861","0.636407682560061","-0.819082891817933","-0.238182713031848","-2.02842632803388","0.676517918083026","-0.449611600030908","-1.07783813387328"
"47","HRV","-1.71836500188845","-0.376024903322431","0.198119932244788","0.736296438099727","-0.0512558476814267","-0.50112754495341","-2.00766033056789","-1.07073727083678","1.26609953157509","-2.36452961619131","0.630399468318199","-1.15461358992512","-0.63659543640038","-1.57351171274403","-0.769153894899112","0.0583808612378355","-2.02945017690857"
"48","HRV","-0.672158453857562","-0.324541408850712","-1.35380509786314","0.265659047751696","0.699409267887923","-2.22134704310964","-1.21734229138957","-0.225224113599426","0.0233947594491711","-1.75655056677377","0.290720522183538","-2.11069674310275","-0.802408900448981","-2.84011180517342","-0.710711206246231","0.866903148835344","-1.63954273718636"
"49","HRV","0.300716531848705","-0.923756012255268","-0.894300759425236","0.763127057073512","1.85491552074494","-1.00474389800751","0.693455718675401","-1.356554630752","1.04746192121867","-1.60627643931364","-0.000647642901020686","-0.929517967680907","-1.30699553153754","-0.974142605295224","0.602851268136631","-0.549562530330298","-2.07751180928583"
"50","HRV","0.224463959820006","-1.89100731814235","-0.228291873282221","-0.0785883123991082","1.48942555278837","0.717852140284897","-0.106049760451016","-0.919495546550708","-0.0647329905847411","0.196480584323727","0.663504253851666","-0.959392126901875","-0.772272679184693","0.215343939575633","-0.329107424065139","-0.967818851391922","-1.31048605799123"
"51","HRV","-0.343940736417339","-1.68558315546695","-0.595991510065145","0.643850168255386","1.27709772011681","-0.297651500359261","0.695350962681326","-0.226467612144403","0.780286429711749","-1.45878779388879","0.660810379103428","-1.06798709970978","-1.17923716204435","-1.96522036285241","-1.04404905423254","-0.849571173081492","-0.268941590931085"
"52","HRV","1.95087823106097","-1.1264291743073","-3.21014193339537","0.0615570287287883","1.00321431581794","-0.706075811334016","0.11154919287333","-1.35880963628106","-0.333260569434588","-2.06337916264088","-0.0146860830924447","-1.70412744171479","-0.165779305002549","-1.01694345293102","-0.957102730979783","0.107691221351606","-1.23830449391583"
"53","HRV","0.190930547694828","-2.69201617879993","-0.271498754733599","0.992608309855549","1.66500575007883","0.667040496008498","-0.0196310134010842","-0.644312474305496","0.0929597365807722","-0.601212879766135","1.31577667265157","-0.996996288487845","-0.867667822142753","0.356541211865401","-1.056304850561","-0.0842836512837738","-0.850188343422623"
"54","HRV","-0.288896432911112","-0.723727468791309","-0.239497224615265","0.536364176169978","0.786691473584001","1.21986079559538","-0.379226082498755","0.707648645901919","-0.389710754718652","0.898586853039577","1.26347161639593","-0.195748332788889","0.575312370336128","0.341567585487533","-0.750983340995028","0.0764478320697833","0.454349977203677"
"55","HRV","-0.443170365611761","0.547424606046278","-2.95863456897218","-0.355449817008518","0.772345142989573","-1.69364019722383","-0.300710077397158","-1.18357781630156","0.320005277695065","-2.11973181091381","-0.131347193917613","-1.54460717381323","0.00710395106759898","-1.64861222794856","0.372079118463245","-0.181499412904506","-0.789728104792648"
"56","HRV","-1.05779257930667","-0.995835748623588","0.448553223775811","0.53720823236833","0.132298944216434","0.82122993332644","-0.00491798133714916","0.267600638194313","-0.656419699304724","-0.235514763608271","0.886335302681346","-0.243884007852565","-0.546027161028111","0.316326944291246","0.654315826221286","-0.67762840086526","-0.893314418318651"
"57","HRV","-0.0115222943463693","-0.349196225902637","-0.744640421270042","0.659752722686937","0.782511799928247","0.924255567508671","-0.757597291725214","-0.639015100558654","0.050849882656789","-1.46865191246991","-0.05631466867449","-0.870133977949499","-0.614173342987742","-0.703711277406554","-0.48387617308582","-0.277067715686377","-1.00074134092258"
"58","HRV","-0.961125580429823","-1.26664954068894","-0.483869545504834","1.55746149884076","1.51586748160894","0.582137253981286","-0.0239618337171045","0.562359122175898","0.254948051581761","-1.12459054702365","1.25482142399622","-1.61101104400767","-0.320609365577141","-3.19502677598593","-0.620359524218793","-0.192119850091213","0.558585250122469"
"59","HRV","0.874600415656297","-1.55638763446131","-1.61719424148921","0.443706765834942","2.39478624306006","-1.26008510491354","-0.0948589873568238","-0.667324275467124","0.0246412333584182","-1.22083565492536","0.538882128001489","-2.33830244764756","-0.613209294293936","-3.07316342081457","-1.50755800827792","0.107127748878503","-0.400678791333112"
"60","HRV","-1.77111307207723","1.1866245942072","-0.479481090845757","-0.130445597724393","0.473836414913653","-1.58283997285197","-1.86572115737068","0.0998177840684659","0.35049381216232","-1.86096854235831","-0.187412692578681","-1.02553054314538","-0.630144369585276","-2.28636256395639","0.0135540213728197","0.747782197723856","-1.23533713543427"
"61","HRV","-4.15146271561356","-0.506399797173118","1.90746907934026","2.57617113788385","0.230884306258709","-0.537014134844058","-2.4448248226384","1.65712600731094","-0.0444520046001251","-1.53381336943672","0.0980859880255837","1.95685371314207","-0.52436414027449","-5.42069335313901","0.229640760575862","-0.866044458485143","-2.10694119213118"
"62","HRV","0.754969145946835","-1.30430614489362","-1.00313968886308","0.507593696463344","0.409341398176432","0.647822591107486","-0.341960814945119","0.471007814981382","-0.150883735405794","-1.49200932632779","0.498054104044505","-1.39003890620497","-0.235452458338428","-1.69425484003955","-1.32192898866576","0.469015209734518","-0.127033763232024"
"63","HRV","1.30470236161945","-1.31440879134485","-1.14425990123484","-0.233642098997638","2.24689496938928","-0.760612460837977","-0.480415298388402","-0.719588977505448","0.473024305684509","-2.49082323713871","0.44518319339604","-3.1080451005607","-0.678274170805817","-1.61706011394357","-2.27051390592917","-0.481801606130459","-0.680047899004725"
"64","HRV","0.521501041463147","0.747982905423412","-0.701221204550497","0.716293871937519","-0.564300721433305","-1.08284881136351","-0.932624262836233","0.337387188713729","1.17476195296769","-1.13143426150833","0.0923421337770488","-0.992451121144283","-0.416637464481887","-0.887138370564633","-0.00459205233779278","0.0691418713063035","-0.123122489516733"
"65","HRV","2.19692990343969","0.0835898180753166","-2.69936954651456","0.124405677573898","0.353331223277188","-0.766769118332","-1.38667091671784","-1.05180366085454","0.0624978209288959","-1.04243095241252","-0.071087901845643","-1.93391690728347","-0.642618294723657","-1.94237167687135","-1.85610375662566","1.80361588946278","-1.24409338112933"
"66","HRV","1.50547963106429","2.23818290162331","-2.68013192573268","-0.467408182430468","1.88533742589445","0.244776408410912","-0.582973674666901","-0.842556524272962","0.837173220930241","0.0436206954349002","0.653412526337334","-1.9402439132146","0.167120177294061","0.724133402824691","-1.48870045953926","1.44590484645849","0.313795022674866"
"67","HRV","-1.27446658504088","-0.496933440731555","-0.565706437795076","0.701065062026162","0.669507269285212","-1.06611271076725","-1.5513932166144","-0.0434979153024813","1.01657602206266","-1.91546274543037","0.751322095827334","-0.431169570544222","-0.909499719041949","-1.91732094786966","0.0268400758087002","-0.880630138602055","-1.14807319997775"
"68","HRV","-1.66348617590345","-0.560868775421571","0.534895425053579","0.201142592375089","1.55066480953872","2.48175212626957","0.813135657547339","-0.494570723541973","0.472159780502875","1.71443842742457","1.54187894846269","0.765322627568156","0.0265037997959605","3.38226820198548","-0.373138907577562","-0.251445032845603","0.258408098150485"
"69","HRV","-1.50648169788685","-0.687563844079581","-0.368856955700154","0.723053947609789","1.07570313202138","1.60874369133312","-0.897856768891967","0.27149823770097","-0.578907097715419","-0.307999607707268","1.37486981823662","0.00534433123680589","-1.37334510707962","-0.980420061966292","0.401871027375339","-1.03471406379083","-0.928319696519362"
"70","HRV","-2.06141868988669","0.271911063679756","-0.348741712027185","0.79107362882355","1.23978414312223","0.039428870400225","-0.0215686124934757","-1.20652288900218","0.418330777201295","-0.0476544181176002","0.710029665796916","-0.851006083504526","0.299403850162602","0.964395123314916","-0.352271776436874","-0.803916421838705","-1.18192742431229"
"71","HRV","-3.06122963885976","-0.680205026214381","0.47014901297034","0.595808270838169","-0.287791091557715","1.06649996173652","-0.574506240768209","-0.0156993667109652","-0.142871655408307","-1.98236861635002","0.947381016152738","-0.463775512616501","0.11439872185195","-0.607171502246718","0.622361678585247","-0.998401837859701","-2.00020640069695"
"72","HRV","0.515081507196128","0.165661433080784","-0.434304669695186","0.711880358032707","4.06142589930299","-1.50680786152578","-3.19430046285337","3.50803332191437","1.05118683456155","0.824555086037587","-0.940561301446977","-2.14782100826801","-1.70051280579281","-0.981740197580495","0.0903105497127674","-0.313002768527286","-0.629931357575692"
"73","HRV","-6.14116335646383","1.66257885349182","0.230187781462629","2.20441053273524","-4.26226590188596","-1.36566678545322","-1.59916715535741","0.799402694034298","1.32203489416607","-4.73976517616843","-1.04392131462057","1.04222828149327","-0.417849864420206","-5.63907318337981","1.13652788866587","-1.37840732662334","-1.57224591646983"
"74","HRV","0.32050089781989","-1.7067287745439","-1.26933344030701","0.216643929521261","0.422067689569604","0.11175204781272","-1.03804024284751","-0.749747899156686","0.200849935686995","-2.51192796466866","-0.187914722563847","-1.53896612913575","-0.358912058256703","-1.11974047403621","-0.752272913923637","-0.645710953025185","-1.54795617242936"
"75","HRV","1.4485930608695","-0.673068909919907","-0.293616522641792","0.789543661264848","1.6379008879339","1.97162073023567","0.0503485571609181","-0.0942275810716546","1.01936869298496","1.5346841430991","1.36673373875289","-0.688302853167048","0.385108601996973","2.13515916330933","-0.71930126424144","-0.67561865429251","-0.300680306661477"
"76","HRV","-0.861254718301884","-0.449375657258787","-0.489648997063863","1.92793529215023","0.727017504921939","-0.254772740725564","-1.81934036145268","-0.188703732465331","-0.0168625275763207","-2.46817379904178","1.14080536546807","-1.31011740836583","-0.233912465955311","-2.09859899521783","-1.38564702763094","-1.8020542456696","-3.0791219563463"
"77","HRV","0.213546854203622","-0.0103398360038458","-2.09823037485524","0.605650081357241","2.01745083780462","-1.36723565719265","-0.894685067906344","-0.442508335686774","-0.394388400779354","-2.17223937213519","1.07038744096552","-1.96986547260214","-0.394870772816368","-3.08714485708622","-1.23821473970588","-1.06474655699865","-1.25115773825548"
"78","HRV","1.21616596149209","-0.72508758474125","-2.09246249383986","-0.673665906622297","-0.203468880005548","-1.30268256845991","0.0172274959446045","0.632770841493585","-0.108980492772797","-2.39052556318448","0.491715965572077","-3.07416776391415","0.889354852918359","-1.95799506218909","-3.88560053912606","0.592438108544366","-1.13637576161976"
"79","HRV","0.999207247169189","-1.20007899275174","-2.17230485420152","-0.444653722804548","0.849908474630264","-1.75783861765474","-1.34034625491715","-0.205361994680932","0.830380024700917","-0.942434553405528","-0.20451885793943","-1.92275576900469","-0.631619196130816","-1.12162870276793","-0.759071410845484","-0.801756042914503","-2.58462826465417"
"80","HRV","-0.98555867170041","-1.70507967771267","-0.609475956149761","0.410820440102588","0.461979793136554","-0.82340960923913","-0.158747903824317","0.500613891103225","0.0212525594436701","-1.19016159668772","1.18908546516178","-1.62281808745006","0.0863955386428893","-2.33583275136635","-0.678956106966255","0.25043385452656","-1.6021485204538"
"81","HRV","-0.290809610481621","-1.56026797501615","-0.0961263177727561","1.02654814853653","3.3138175764302","-1.20360112408529","-1.07309467794164","-1.78185491261907","-0.236379101849061","-1.21798807067756","0.717444752872267","-1.67091082964693","-0.657749483303806","-0.00921907643997558","-1.29070699772181","-0.700783079083936","-1.77575995646529"
"82","HRV","-1.38452656015175","-1.16588872431806","-0.109425699859025","1.57070669846327","3.01354382670915","0.0269067466325228","-0.734977975241302","0.410774021862649","0.556156440399937","0.0371979207454453","1.54330304688117","-0.241707825809982","-0.224034207507851","-1.33125773417202","-0.706909467453367","-1.23077965433033","-0.602441133671313"
"83","HRV","-2.52657467242672","-0.859190241758123","0.290175810474417","0.845421013200832","0.155799216565185","0.469647795147271","-1.73020451241257","-0.0446338044289749","0.953041239793559","-3.32293779646315","1.37867617647052","-1.26336328311211","1.15250226304651","-3.22175397132176","-1.18782653241237","0.0434636175223548","-1.19013421956876"
"84","HRV","-0.891357936519591","-1.67259854815203","0.554014519113221","0.97635803025943","-1.36140556811283","1.85993051267852","-0.0514197090841924","0.0109828293135249","-0.0497513839905919","0.274101260379025","1.72070682234572","-0.137252453525593","1.00466484589717","2.24018589462682","-0.751830491821266","-1.44430868934041","-1.13109067479127"
"85","HRV","-1.23528521583778","-0.14375160128384","-0.622388616111751","0.217015132129605","1.3429412579076","-0.822743251178206","-1.30383214547708","0.366278923498936","-0.270410864022428","-2.39561433612181","0.304509434420836","-2.78698285001492","1.24463781381088","-2.01489377560739","-3.87061294646594","0.409042574719003","-1.10405230771662"
"86","HRV","1.20391327320722","-2.4962377686993","-1.17351377791932","0.753622323040127","3.12752668872973","-0.428337141574278","-1.53721699341475","0.538270577712484","0.456197826774854","-1.16844344385039","0.990057199391995","-2.04639095546691","-1.14338520639593","-1.17884615201215","-1.20995649207243","0.464840895460397","2.26799454734722"
"87","HRV","-0.548343949259982","-0.584715885152818","-1.30400506381847","0.238068761651319","1.32023624208995","-0.268939116792134","-0.986825786892943","-1.23373324862514","-0.109763361091994","-1.32991068718066","0.531657840743232","-1.57109347941563","0.359742648505721","-0.942979405316644","-1.54007266482347","-1.26295314954195","-1.40476085145577"
"88","HRV","-0.507219893288154","-1.33206243839057","-1.00395990689224","0.723357567518813","1.87037781772467","0.114253722839454","-1.84447297216667","0.373488987112229","1.21087857957041","-0.506036226331871","1.04969076762973","-0.745064365424418","-0.352445652771262","-1.27334655592885","0.0478841355673799","0.326058695340879","-0.167386889014084"
