"","CNT","scPC1_tec","scPC2_tec","scPC3_tec","scPC4_tec","scPC5_tec","scPC1_psi","scPC2_psi","scPC3_psi","scPC4_psi","scPC5_psi","scPC1_clt","scPC2_clt","scPC3_clt","scPC1_fam","scPC1_tch","scPC1_sch","scPC2_sch"
"12","CZE","-1.11227292252024","3.18639127721472","-0.265618596253635","0.717041189112525","-0.858940544147781","-5.75029075138924","2.00418846809434","0.0525030092378267","0.372720472287601","-0.292899132172577","-2.50856310269793","-2.63187011754128","-0.705400146719581","-2.76252837123655","-0.509329221717799","-0.737000790685869","0.246087044882936"
"13","CZE","-1.07263967670151","0.0047723718424128","0.735825223745788","-0.445521983069767","0.628303743850398","-0.674164929500709","0.453485997293875","0.689944812616461","-1.11351631115904","0.234915568985413","2.36038426170231","-1.04560754858169","-0.139281012553824","2.58626270040422","0.567353550594048","-0.509124885740681","-0.888944564502186"
"14","CZE","1.20776756141476","1.6232999569634","-3.38897560658093","1.2155065518375","0.607260101284886","-1.38829742891016","-1.21979437952204","-2.3314248219945","-1.55894515584506","0.679005813417809","-3.12794215957727","-0.72518854714421","-0.237002584325621","-2.81073775925388","-1.16847683745147","-3.6208477054931","0.0424313187242136"
"15","CZE","-1.78676642497344","-0.239414517013997","1.51829711862214","-0.487862182094611","0.395075889372046","-3.67028731600727","2.13310669833645","-1.78980713773288","-0.830116775483854","0.0191659486376179","3.07727993713175","-1.01363299037699","1.07066439976537","5.08204559217159","-0.966406035134109","-1.67171769268989","-0.551541595026699"
"16","CZE","-0.872916288733839","-0.0128901155746238","-0.612176033323536","-1.42735151423535","0.973921388774981","-3.22901800378418","-0.219218243655163","0.264784429083351","-0.841212661680594","-0.104212014061002","-2.05484701706246","0.703093161405545","-1.1998442180149","-1.60335353090018","-0.278284644815595","-0.697728620590557","0.347203264043033"
"17","CZE","-2.94885853509324","-1.24987240322429","1.45182600864218","0.609216175771219","0.822542818763121","-2.29562290890618","0.171579127096992","-1.06127200053505","0.531457689459406","-0.409890150660091","-0.176899640316239","0.190353190453824","-0.866151957678328","-0.479559173431965","-0.0626607798389423","-1.84074323960522","0.67006513576696"
"18","CZE","-0.419046930851749","-0.454552831012162","-0.173650070052444","-0.23087732193475","0.756321427414532","-1.94695626287081","1.45548466055204","0.883993547622547","-0.494643547060917","0.392257798367852","-0.816150608174403","-1.53439213644579","-0.223204783643587","1.5248379913376","-0.597149362160912","-1.5510485978763","-0.486722626461263"
"19","CZE","0.934936776425744","3.5055523259309","0.0726685926141866","-1.83231963549298","1.67906026708024","-0.343950385698974","0.335425582993285","1.44957054253948","-1.48984148746984","-0.554253577380046","1.55595542683499","-1.31449600466729","-0.0404901369109252","3.27992928464011","-0.765136172352755","2.11390800674477","-1.12054667631367"
"20","CZE","-0.702010510788758","-1.54131383010494","-1.37832670126147","0.25897931613602","1.28328548119337","-0.691838064038471","-1.48475169550258","-1.38656291454354","0.156452459302388","0.367952884009514","-0.875710692283622","0.304715817407831","-0.959431745609043","-1.678565123616","-0.499527439828977","0.47099666167812","-0.172869527984347"
"21","CZE","-0.907732007471156","1.16552785777736","0.971896307338166","0.591817614857986","0.4127564809399","-2.53716458315685","1.41532615135697","1.28634051770527","-0.319880476190879","-0.457180568946527","1.35669223362265","-0.699974969892133","-0.134627398746956","3.39463922026058","-1.1921658743039","-1.32189241328093","-0.361387662871597"
"22","CZE","-1.146043962775","-0.209923378762454","-0.736405048193911","-1.87933018389006","0.903846984384447","-2.21766593535459","-0.371985811428429","-1.61451112085885","-0.102956261602395","0.713471638357533","-1.58824190127396","1.00926262932208","-0.407278427789759","-1.63235127477248","-0.491941308455237","-1.36078548441048","0.64100287409037"
"23","CZE","-3.79546653791534","1.13594964869471","1.05347533658651","0.387340547513768","0.581624327876083","-0.890047709369448","1.53107223623769","-1.89576104210954","-0.307564565572467","0.788283360235741","1.41956588682049","-1.27091006249413","0.514139237210335","0.808084423883061","0.470005842847572","-1.27614077773565","-0.011539463811143"
"24","CZE","-2.71573681299865","-1.35069064566545","1.51759475974348","-0.709736892444645","0.338071162366814","-3.29234422798249","1.4750326885786","-0.143468057433254","-0.484489253308135","2.11709204338569","0.269600655497879","0.333233009013372","-0.807287994067627","1.1854176761771","-1.58836983326174","-1.86469874343736","-0.982493901231756"
"25","CZE","0.229971325037553","0.0638513662317672","-2.70333892377172","-0.850141990411812","0.784477634280529","-2.89613889902079","-0.276729100257575","-0.551450435793388","0.790454733917727","0.423670384933022","-1.84289867549746","0.669582519830927","0.297532333588326","-3.25971269055508","-0.468548544584232","-2.20310730479889","0.159601557780708"
"26","CZE","-4.16251578543443","-0.31011192551525","1.181341045658","0.0159212387077538","0.060162716621161","-3.72541801639224","1.24242755455443","0.0773791202583731","-0.671746162775881","1.0242491422924","-0.962919093423614","0.269130505110868","-0.245809164030936","-2.11801663173671","-0.962470465859428","-2.10545338801197","-1.48958748315805"
"27","CZE","3.84298752146515","1.28799610640846","-3.19923791621435","-0.0892055411575814","1.1499835818334","-1.27431143419446","0.862844797991821","-0.0088521596000487","-1.41334535875305","0.255470964941213","-0.773080775228869","-0.99821612598771","-1.35213089487583","-0.927410159704153","0.158313868832206","0.277465060277668","0.186727860681637"
"28","CZE","0.791671644864363","0.809245102548507","-1.488671605827","-0.128850880295365","0.105305676158877","-0.155268129230297","-1.14334535620373","-1.1091473281164","-0.590223244312051","-0.213811666525039","-1.67440829490626","2.13678605022884","-1.93540925121633","-3.24513610972468","-0.573526709870492","-0.975369121695992","-0.547708368154166"
"29","CZE","-1.36903269556283","1.57303164175223","-1.35183692336687","0.984979901847427","0.829337251557133","-1.82057242898183","-0.919034293178054","-1.93654666912531","-0.733052998454643","1.14967556542628","-2.07437539857792","0.00188909244350072","0.554981837503386","-2.21587607895765","-0.709023128799686","-2.20452340690085","0.3014224379994"
"30","CZE","-2.33410613013996","1.99554929152557","-1.20784135254948","-2.44378897635155","2.69255245141964","1.22124690216278","-1.40396096581163","-2.25198914529735","-1.40852732825251","0.271460738524241","-2.17109947884222","-1.52323336745471","-0.95176872903293","-1.04946192957578","-0.177346745894528","0.482018848390929","-0.654621027020739"
"31","CZE","-1.13184260315557","0.913506234602169","-1.59898345922734","0.266983287742946","1.03143272712686","-1.9056869194152","-0.132290884773262","-0.472565472188553","-0.600586367748798","1.01277717077936","-0.635916486092166","-0.251882810121788","-1.01491844526127","-0.999160199621054","-0.210975672935301","-1.30859623880385","0.14230155448767"
"32","CZE","-2.3774645974075","1.3432969297355","1.03002862629032","-0.597509250720124","0.669731152975673","-1.72443687041948","2.2874387358344","0.8412616794141","-0.168354156009942","1.35990320864372","0.444666352005144","-0.694635540242085","-0.0826351022238121","1.71094244399012","0.746320037309623","-0.381096799810696","0.698415293508734"
"33","CZE","-4.27187901296886","1.08555045832988","0.157264082417672","-0.570441125172875","0.0336452232929161","-4.75421392204339","0.383049567852865","-0.563782975743343","-0.372862000572747","-0.414353511466742","-2.99033823371833","-2.93288956911068","1.46211394085574","-4.24281926237036","-1.31281995662513","-3.48140041763842","1.02394543246374"
"34","CZE","-2.05594844245622","0.881129225882236","-0.333265524069467","-0.0964563760171372","0.152480373840613","-3.23875852087334","1.47306622447395","-1.53705556554783","0.352346396993072","0.721745062883236","-1.80391792601707","-0.479084930264611","0.202870520765368","-2.55368110163874","0.0167366395322168","-1.54166457585375","-0.219193397524402"
"35","CZE","-1.4033404442849","-0.88149416982921","0.0992152020060119","-0.533796452259642","0.782223078160946","-1.08895778860237","0.905729268497306","0.443644316778001","-0.342542796237152","0.95502825644319","0.5054204856629","-1.24893261780298","0.60742480292644","2.11985409732124","0.320188368615225","-0.88578297251531","-0.285684955694201"
"36","CZE","-1.57059304042553","1.35772671363695","0.366953389179363","-0.437849106471822","1.45350779193496","-0.459957927247606","1.47505441289282","0.100143108753212","-0.436267833254484","-0.211331473376181","0.122734485916867","-0.799691660131736","-1.10959787258862","0.275370545857354","0.212190569657161","-1.51915123230718","-0.63523129946491"
"37","CZE","-1.45506425235688","-0.188111431437757","0.657347816487688","-0.00443421306963092","-0.519001772315195","-3.25451277096926","2.0505081681863","-1.02407580048827","-1.29931707213045","1.14675856451296","0.6673084867859","-0.533645726903264","0.139375017644228","0.950107787815614","-0.32979400722451","-1.83794150831822","-1.02582944343139"
"38","CZE","-0.0031220561373419","1.15338861142021","-0.420249275829412","-0.00961752328035888","-0.530635800538597","-3.36735752789244","0.661643447180393","-1.59383229117056","-0.481595068852245","0.810042905842303","-1.86688615837543","-1.36136705587837","-0.534207841226787","-3.55196137149185","-1.49316290698116","-2.46585102779069","-0.603853754610478"
"39","CZE","-2.12472352824932","-0.269223105222575","0.635494273984384","-1.00662282522346","0.544315533175078","0.301331491271201","-0.590462408394325","-0.544592479708661","0.767561522150132","0.327133702282553","0.669540790354701","1.81241762994412","0.371933777336429","-0.458346274406549","1.06157688834665","-0.20002740031731","-1.6440599476738"
"40","CZE","-0.388085843773211","0.361205057244364","-0.56215178995564","-0.224040207052471","0.925012327697032","-1.6303091415695","-1.7887412214407","0.000821289604290731","0.992868679733623","0.118006663006685","0.0214448060101701","0.975054924643224","0.973329762951053","0.537694005054419","0.463301201334156","-0.563774286096123","-1.89289308721691"
"41","CZE","-1.16030057522022","-0.152474374495413","1.39943271020042","-0.99176027357064","1.32531209659568","-2.98857189164571","1.19598081815666","-0.55553488044634","-0.119483221546535","1.66671383685038","2.82477535733673","-1.16856188821241","0.785520746625155","4.4027207578867","-0.166330506066349","-2.25515727690813","0.602733287412625"
"42","CZE","-2.31943953011259","1.25718220775089","-0.466959156475557","-0.777889540038949","0.29493510211889","-2.65743044529912","-0.154421811671833","-0.50752912113933","0.585942017996829","0.0727383738669136","-2.01965223633703","-2.19796392869954","-0.189330858237196","-2.55737845157012","0.199830258817358","-3.23158820095368","-0.152211978927212"
"43","CZE","0.578454471446602","0.247513062979328","-0.596700247483389","0.307401123863238","0.867529510623696","0.938459173824865","-0.0485429975673075","0.80110948855192","-1.68682744414383","0.828195868429819","-0.877276610768645","-0.695840128198636","-0.652280826461991","0.719045090139108","-0.165085575089527","-0.828229822820626","-0.817024138073295"
"44","CZE","-1.24659747665582","1.58937019053108","-0.280714158906746","-0.572970212803083","0.668889472357039","-1.93372716400387","1.56306279329419","-0.30623658773344","0.267990950449421","0.115000646735687","-0.593062231629376","-2.41090121411625","-1.04467013450626","-1.79025520554076","-0.256162427810741","-1.10659913049673","0.187253066644888"
"45","CZE","-3.14073152074622","2.37761736803499","0.387899555942752","0.766166630272133","0.486703542727519","-2.07293178440666","0.324578196046743","-0.958664656795628","1.90305140785268","0.654955736095822","-1.74090441542681","-0.437940717475103","-0.582303066694346","-2.16699422538946","-0.154418981146331","-0.1825147942605","-3.43897937995953"
"46","CZE","-0.666614040140537","0.788834190321141","0.389799386855205","0.321592186151024","0.710329624857184","-3.61622882645726","3.18348722451379","1.86307736155035","-0.162339707063003","-0.789322541637104","1.27672938896142","-3.20203032432179","0.890654311830692","0.398413503859304","-1.35650922073473","-1.34699478735673","-0.894906359934802"
"47","CZE","-0.492131794732291","0.239780465787448","-1.61041529992222","-0.603987148869817","1.34039276496604","-1.87737307483093","-0.126152712059461","-0.317620330888617","-0.801610065368228","0.739654573186973","-1.50703225086714","-0.0614728657877611","-0.671925187897996","-1.4701076480184","-0.997163509833296","-1.22609871984316","-0.951668208588216"
"48","CZE","-0.513527754345573","1.13417418850366","-0.75448136696785","-1.31457141389185","0.932022999541268","-2.63721834522649","0.62869569427092","-0.519002732169475","-0.840757884101965","0.0506335595397466","-2.28628223133012","0.199814996432995","-0.242365105941151","-2.31427125244979","-0.645405835666563","-1.51422482096821","0.575927583450794"
"49","CZE","0.202901914318268","1.77386473767673","-1.2783904245477","0.0512821638371336","0.555194990546627","-3.4100614048477","0.385982277445052","-0.158078128009606","0.293109567511337","0.0809925881621672","-2.62161816958091","-1.40555063749008","-0.331365132746636","-2.98606673826109","-0.489739971295548","-1.70833876310704","-0.805600307067732"
"50","CZE","-0.690311949075744","1.53153756387928","0.804405108062513","-0.0153762222926776","0.473050967665153","-0.708506635783194","1.26565813557857","-0.0135544865843291","0.145723630059893","0.67182305180783","0.941473214604436","-1.10583153988851","-1.39742531727198","-0.470632651229748","-0.0765328965091536","-0.828741624449443","-1.0697245288276"
"51","CZE","-3.08877977687424","1.84228887838905","-0.23653863116107","0.0301445863218008","0.304288274449856","-3.31247089567853","0.153655902084601","-1.12106768890401","0.0188096584390979","1.12679010128656","-2.0367172810171","1.00907914605656","-0.766762458024699","-2.8608954449469","-0.7641126210686","-1.92443500518536","-0.536368894494283"
"52","CZE","-1.34451872672499","1.06708024161709","1.1350242139184","-0.687247884963866","0.829514203617658","-3.22317812647388","1.2120228764531","0.858075936159757","-0.688617326462649","0.914726133060378","2.67740980383691","-1.19422626615689","0.558917393800966","2.67698857233068","-0.460044211122665","-1.83252730287614","-0.442018194376511"
"53","CZE","-1.529395916214","0.149123498975026","0.476297620125189","-0.386507822903933","0.991697114805701","-2.80683583475059","0.74924963576717","0.374081909788527","0.626107388521208","0.387930517223747","1.4278929240112","-2.75234189387321","0.819436714251843","0.553287717344209","-0.0272329824373167","-2.15040322982813","-2.18610891596585"
"54","CZE","-1.95603603335071","1.00452796580236","0.354313588360406","0.0473849525592389","0.347292603443354","-0.911901664370672","0.628184735845408","1.40823003582089","-0.0933601637359285","0.556373498776832","0.100148024772278","-1.39637609151481","0.179270215640657","0.731757262980548","0.45253505806836","-1.91422300862525","-0.217938949120519"
"55","CZE","-1.07079289929975","2.45062391808427","0.491642063280697","-1.27560992592455","0.715696115101364","-1.44249965044553","0.611614313585845","-0.390418415285429","0.68135592891108","1.16325418277406","1.80471245256127","-1.63349715785811","-0.0752580069252093","2.25202441675369","0.348711621164057","-1.21975266431342","0.494522079040564"
"56","CZE","-2.19036046909202","1.76823350371916","0.741132324310783","-0.936482981988695","1.53783320081557","-3.24966043854704","-0.130603719045794","0.0540093995083947","0.620570764746088","1.61485311177446","-0.579304192506749","0.979401595862667","0.19604328747948","0.273204992825977","0.153344430462877","-2.20051970580104","0.356092429510136"
"57","CZE","-1.89323307415345","0.553949734535789","-1.09436281685495","-0.247183966915428","2.1040732277123","-0.961429989104425","-0.513969754627042","-0.573234224736787","0.350808748038229","1.63532443198184","-2.28930911593078","-0.459280338149701","-1.60045014287915","-2.62336709254508","-1.0925702369482","-2.54423327722522","0.131182432361631"
"58","CZE","-1.97820999081477","-0.741574695688145","-0.0511090009015844","-0.636156094747209","1.72204920996477","-2.66947337447296","-0.358106823595353","-0.0141635106306127","-0.289649197124926","0.164441183651769","-0.757973433563818","-0.182622980605355","0.294166049042059","0.0449135739525565","-0.726673425909502","-1.27473404463258","-0.657002711405279"
"59","CZE","-1.40190940721458","0.901362601027808","0.831375693987998","-0.461755097394738","1.34152745281389","-1.65900458420423","1.56247885999366","1.51773231346313","0.477991748300289","-0.249875942047876","1.16867280258679","-1.25355155298199","-0.128133142970438","2.56854245982603","0.437132360928037","0.0522568313199143","-1.85744467924174"
"60","CZE","-1.65207807587424","-1.05539859174305","-0.980459005721811","0.696542950835031","0.959682400781334","-2.14458130193297","-0.333294216240487","0.75147412493571","0.910774936103475","0.353530200809406","-0.669444790143868","1.24216508237664","0.874614092310017","-2.13405073764217","0.265387792262302","-1.72783525575167","-1.17107838575255"
"61","CZE","-2.41743417250822","0.869946290320583","-0.976959796541474","0.105443308663701","-0.504702956585622","-3.23875852087334","1.47306622447395","-1.53705556554783","0.352346396993072","0.721745062883236","-1.6481841029062","-0.516167955077486","0.60090637099479","-5.61559142885081","-0.184917295382259","-1.16012404015034","-2.93883054529886"
"62","CZE","-2.25088886640246","0.0219450813863984","1.57973695791849","0.611317300224994","0.702955584048654","-1.86038161802682","0.659391107533808","-0.471976494143741","0.108175675995304","0.707871062046597","0.243024821975795","-0.614039691053775","0.836304535811058","0.467094372629141","-0.151423448960172","-1.7985226700182","-2.65004896261813"
"63","CZE","-0.706364694772496","0.332916022483773","0.567653990925008","0.244219021811175","0.138657763910384","-2.57111164443808","1.50962708371299","0.58494884659674","-1.08589004892432","1.09255477451405","1.59267171914908","-1.25288615448067","0.808653811789957","4.00366211706886","-0.234097190340546","-1.9705558016546","0.377161687463545"
"64","CZE","0.587843963315322","0.144045585838015","-1.19652865386325","0.235044665235404","1.33911723426069","-2.76207825742916","1.75127970487628","0.965447369976275","0.163688416542425","0.8236524741645","0.499846002999257","-1.13516932506239","-1.26195977036328","-0.70128688295672","-0.50732720782893","-1.90323979775551","-0.942812373577197"
"65","CZE","-3.62727561422435","-1.0603575190247","0.692746928411932","0.509806783852468","1.10046244288603","-3.45102510159654","-0.172249377179546","-1.21355283874404","0.455394662164913","0.893469192865625","-0.775700706822193","0.956320581721292","0.0875835730534265","-0.78234923597687","0.249593616993332","-2.51022905203125","-1.14283373838488"
"66","CZE","-0.971412694568452","0.306579335184083","-0.385358314726698","-0.370977901864443","0.619878784642075","-1.37240592475075","-0.330894589507482","-1.76255938195721","-1.90738752022586","0.0232841504390253","-2.05106428230335","0.514013696761944","-0.372596832410958","-1.50042995843335","-1.19318165275164","-2.24433941638556","0.512529241018434"
"67","CZE","-3.91296941736219","2.1998392709104","0.401893801451063","-0.394809561774304","1.66926005686023","-2.60446978587549","2.66787680446575","0.538285954105268","0.116516827594962","0.070269055611086","1.40812178547272","-1.44383491064519","1.49914196237126","1.24291246334274","-0.319815668626765","-1.04924411204892","-1.30772863639715"
"68","CZE","-0.79795024575168","0.402692443265662","-0.562120456996121","-0.0724404444319148","0.473687449254295","-2.58958518369229","0.089453596613755","-0.650956669127498","0.745110981018534","1.34185284864228","-2.59577250597122","-2.78548121778909","-0.622288080679851","-3.27349755934611","0.22979563932534","-1.62457325339255","-0.772884053407907"
"69","CZE","-3.4532753116932","1.86663434504749","1.05457497549352","0.757701396959282","0.298290825173231","-2.80527902685424","2.21995231585466","1.02792580150578","0.5325634920049","0.783337947046955","0.586983654529922","-1.18477165619453","0.458073617566688","0.816361526777563","0.464462990990139","-1.17783151046163","-0.401949287035671"
"70","CZE","-0.902946307869261","-0.745439499363675","0.0943798796219689","1.0908659036944","0.423678263666892","-1.16486914866467","0.294597403731258","-0.106573582938525","-0.213687931913731","-0.320522755651931","0.628964056928764","-1.21276654052956","-0.817768192929931","-0.606456547556007","-0.169722122716515","-1.0556489653842","-1.01029758942036"
"71","CZE","-1.43462427548784","-0.165764885742334","1.17488099435175","-0.67039313306926","-0.0122692975339466","1.10712271160972","-2.03467973798875","-0.265891564554627","-0.587933458775878","-0.480888481048413","-0.9969291682469","-0.606711247290616","-1.38321941324922","-2.2603715676405","0.0554309833967927","-0.867153287420478","-0.52154069528024"
"72","CZE","-0.508172947168396","1.38199460209901","0.0976427581082459","-0.443284395162385","0.165617405403095","-1.67406218242575","-0.0474024424739494","0.921992417173918","-0.225905495873268","-0.136508912066941","-1.40732137676366","-0.0595830715843521","-0.410883073271177","-0.302759466962991","-0.339360832545526","-1.26813922333551","-0.570839213691559"
"73","CZE","-1.34695535539532","0.0264898085544114","1.01197595644856","0.456195856637911","0.351946326965379","-2.04417686350633","0.598093143163082","-0.20798712374261","-0.791907289250816","1.12962338999755","0.98735467892443","2.20886621613203","-0.0218276661309887","1.42551840398655","-0.778526901816286","0.817409863597402","-1.25949363416401"
"74","CZE","0.879139272719299","2.19019342480037","-0.843642805083407","-1.39344685453587","0.623095793486997","-2.55628801077448","0.437066184078712","0.778443117962509","-0.154015822750783","-0.653897184202272","0.753205465979205","-2.85487058302541","0.191987585267965","0.819061542755552","-0.238090214747236","0.0843480328644753","-0.663609649243548"
"75","CZE","-0.227614779328432","0.0305626273768248","0.164826046246157","0.0917480814178369","0.64563521507114","-2.37269145946153","1.21394885183179","0.480609141974979","-0.511033438806857","0.0255544172865338","1.44086056291021","-1.91164799149744","-0.179847687961246","2.39850540497884","-0.849864042172011","-0.47044297683544","0.69762651909866"
"76","CZE","-1.74886813483184","0.0678049971719431","0.464973038891758","-0.106688285654342","-0.145484630878766","-0.631750910851613","0.909795625297684","-0.46194563924047","-0.879544637063106","0.563688198025138","1.64944667110011","-1.45447851482939","0.150214668623333","-0.266200066667657","-1.15198257007734","-1.06334592395825","-0.503642038785675"
"77","CZE","-0.89649816534503","-1.73410215847509","-0.160021791640676","0.437899471993231","-0.058007485390915","-0.813300903619835","-0.216132644466631","-1.04821309760923","-0.10029344628404","0.434127182394002","-0.0103307042654198","0.874457947566619","-0.644720517828271","-0.386143207741204","-0.405224054038433","-3.27106319575353","0.784275470826355"
"78","CZE","-3.12108229807826","-0.0722827922589888","0.538828662031069","0.971791774056019","0.827155658610662","-0.871217087582344","1.38866858949193","-4.473178782778","-0.0570188014900139","0.805503163801392","-3.16879173642729","-0.106700066587452","-0.221768212164347","-1.65895727571444","-1.20477797095304","-1.44410432002972","-1.3233307352416"
"79","CZE","-3.35476017430099","0.182379699617888","1.28711968452142","-0.313405359018825","0.718915836768664","-1.32049065196108","-1.30024021427948","-0.796234762725776","-0.853128918693329","0.160287857587351","-0.512029595936433","0.411674058513342","-1.06667134702052","-0.96837698191667","-0.078476415945634","-0.822825961335065","-1.22923510129646"
"80","CZE","-5.61448616662747","0.475067888621182","0.746425884900296","-0.71682130168745","0.88049542937203","-2.56440604986069","-0.103153469656562","0.874615513285115","-0.165519317415912","-0.379863537713777","-1.18810328210005","1.13778965989323","0.381983779952024","-2.2696148880428","-0.69377652278991","-2.30294627790102","-0.585224767031122"
"81","CZE","0.308926654737093","-0.409756501214269","-2.52948097687124","-0.171764904743923","1.01568097278815","-1.99591473813118","-0.389078861488749","2.124279369582","-1.97435394468658","-0.0723368636250035","-1.21714458003444","0.996700304789162","-1.48340398139007","-1.77706354086663","-1.11309453071187","-1.73472741237852","0.417954906363761"
"82","CZE","-0.368673945215899","1.64030566969631","-1.43916708893282","0.839030258234803","0.861935621071426","-3.29242781174534","-0.116147542913587","-0.550568988696276","0.410549007126434","-0.011599872423889","-1.52662865166781","-0.130474450279644","-0.0259460845389132","-2.86440399593439","-0.281820446789664","-2.35046662116069","0.740830784517548"
"83","CZE","-1.98567487678958","1.56325409396201","0.292455478280919","-0.210185649337071","0.123162593570477","-2.46652033355527","-0.728572301252294","-0.978576795383844","0.360206621922246","0.401049649673268","-1.72506009510403","0.916805788209156","0.725567983280599","-4.02975142479247","0.484106604326883","-1.02947174194924","0.707598620285347"
"84","CZE","-0.949440796587572","3.19755124504099","-1.12276919291441","2.0347876126648","-0.137727757143083","-4.66792387293703","0.345186628492083","-2.1476658289189","-0.0260513642963212","-0.622156358370724","-2.09606270767035","1.88152333114396","0.738025397583982","-4.571570677779","-0.589024842993303","-1.31969168286","-2.53473233978544"
"85","CZE","-2.62310193577658","3.09442443319662","1.83362860541621","0.0253209991220925","0.461356923044211","-4.95012887406854","-0.974417832911067","-1.20638977126248","0.42242127643787","-0.477168557877226","-3.61474725414734","-0.446707292498469","0.842649120459982","-2.38214647179607","-0.931058514466938","-2.11885093097541","-0.861396357711983"
"86","CZE","-0.678365549335249","0.345961312008259","0.351970668394063","0.5188170402666","1.27335591333322","-2.83655461280518","1.59956916694498","-0.274735877854134","-0.53815162775312","1.18561455863246","2.34478495715723","-1.07005269949324","0.348730782444172","3.76875645810822","-0.415826200728762","-1.16606962960831","-2.23612815146833"
"87","CZE","-5.07563994634179","1.77461505782931","0.0600173044311896","0.656879740359682","0.744313980059571","-3.07810127444908","0.521942020095322","-1.21598015137693","1.43010090560349","0.595935183393886","-3.8995361969962","0.036772585500095","-0.163807725898575","-5.31879749987095","-0.847933751801794","-2.22130618102844","-0.658822606150407"
"88","CZE","-4.2069594476099","-1.61230401090225","1.07152997682775","-0.0768051594892665","1.00465594116001","-1.22193247190515","-0.843475731895007","2.6481266869054","0.173679790928986","-0.411535551474006","1.18409155153108","0.707043352378657","0.25344439237282","-0.28091721083624","1.12979232925844","-0.50298632086163","-0.495894834427067"
